@relation 'data/final_5050.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R1-5,16-17,19,25-26,30-36,41,44-45,49-67,70,77-83,92,95-100,102,106,109,113'

@attribute metrics29 numeric
@attribute metrics28 numeric
@attribute metrics27 numeric
@attribute metrics26 numeric
@attribute metrics25 numeric
@attribute metrics24 numeric
@attribute metrics23 numeric
@attribute metrics22 numeric
@attribute metrics21 numeric
@attribute metrics20 numeric
@attribute metrics9 numeric
@attribute metrics8 numeric
@attribute metrics7 numeric
@attribute metrics6 numeric
@attribute metrics5 numeric
@attribute metrics4 numeric
@attribute metrics3 numeric
@attribute metrics2 numeric
@attribute metrics1 numeric
@attribute metrics19 numeric
@attribute metrics18 numeric
@attribute metrics16 numeric
@attribute metrics15 numeric
@attribute metrics14 numeric
@attribute metrics13 numeric
@attribute metrics12 numeric
@attribute metrics11 numeric
@attribute metrics10 numeric
@attribute metrics57 numeric
@attribute metrics56 numeric
@attribute metrics55 numeric
@attribute metrics54 numeric
@attribute metrics53 numeric
@attribute metrics52 numeric
@attribute metrics51 numeric
@attribute metrics50 numeric
@attribute metrics49 numeric
@attribute metrics48 numeric
@attribute metrics47 numeric
@attribute metrics46 numeric
@attribute metrics45 numeric
@attribute metrics44 numeric
@attribute metrics43 numeric
@attribute metrics42 numeric
@attribute metrics41 numeric
@attribute metrics40 numeric
@attribute metrics39 numeric
@attribute metrics38 numeric
@attribute metrics37 numeric
@attribute metrics36 numeric
@attribute metrics35 numeric
@attribute metrics34 numeric
@attribute metrics33 numeric
@attribute metrics32 numeric
@attribute metrics31 numeric
@attribute metrics30 numeric
@attribute class {buggy,clean}

@data
42,2,3,2,41,13,25,38989,77979,619385,20,2,4,17.5296,0,2,2,2,3,2,10,5.98069,89.6273,4.39197,704,0,223.833,52,15,2,1,2,0,16,7,11,10,15,9,6,14,19,9,7,11,0,0,0,5,1,1,2,40,2,0,0,clean
8,0,0,0,6,5,9,67,219,364,2,3,8,22.2174,0,2,5,5,9,0,4,3.52153,96.3168,0.161644,96,0,2,1,3,1,0,1,0,2,2,3,0,2,3,1,2,3,1,1,1,0,0,0,2,0,0,0,7,0,0,0,clean
53,2,3,2,54,11,22,137767,275202,0,25,3,7,22.9859,0,2,2,1,3,1,10,8.70755,87.9979,3.29457,893,0,30.3333,4,19,2,0,4,0,20,6,15,13,19,14,5,18,27,11,9,14,0,0,0,6,1,1,2,50,2,0,0,clean
74,5,8,7,95,44,91,1317663,1375925,2016841,45,1,3,24.386,0,2,2,1,3,16,7,6.86432,90.3894,2.74633,1030,5,616.182,10,12,6,2,5,5,25,13,15,22,25,11,11,29,54,19,16,26,0,0,0,18,1,1,2,72,1,0,0,buggy
15,0,1,1,18,5,9,1002670,2009191,5019508,11,4,10,22.5471,0,2,2,2,2,2,12,27.3687,69.337,3.29436,278,0,616.333,5,7,2,0,0,0,6,2,4,3,7,3,2,4,10,3,3,4,0,0,0,3,1,0,1,14,1,0,0,clean
15,0,1,1,26,2,9,33797,67594,184,13,9,22,19.2631,0,3,2,1,2,2,21,25.9428,64.3693,9.68791,335,0,0,1,9,4,1,0,0,9,1,4,2,10,4,1,1,16,2,4,7,0,0,0,4,2,0,0,15,2,0,0,clean
76,205,3,2,77,9,18,0,0,0,166,0,0,25.811,0,2,3,1,3,25,175,39.8606,60.1262,0.013207,2366,8,166,1,23,1,1,2,6,9,15,19,35,10,13,13,42,217,24,19,26,0,0,0,11,0,0,1,76,0,1,0,clean
4,0,0,0,3,2,4,31430,61100,730787,2,1,5,3.75104,0,2,3,2,2,2,4,42.6386,36.8634,20.498,60,0,0,1,2,0,0,1,0,2,1,1,1,2,1,0,1,3,0,1,1,0,0,0,1,0,0,0,4,0,0,0,clean
32,4,1,2,39,9,20,265224,600796,1795041,10,0,0,15.0825,0,2,2,1,2,2,6,2.19425,97.6012,0.204564,240,8,3.4,2,4,2,1,2,1,8,7,11,8,12,8,3,12,23,7,8,8,0,1,0,5,1,2,2,31,2,1,1,buggy
79,2,1,2,110,45,101,375435,730540,4709159,31,0,0,22.4431,0,2,2,3,2,1,6,0.024973,99.964,0.011057,715,5,1105.5,10,6,3,4,4,4,22,17,23,20,31,11,9,31,64,18,16,14,0,0,0,16,0,1,1,78,1,0,0,buggy
121,172,13,12,158,30,52,1205125,1206623,1600092,242,0,1,48.4656,0,2,5,3,4,3,6,7.9883,90.1208,1.89092,2326,4,1600.33,18,23,2,5,5,10,24,21,30,47,29,21,15,57,244,31,28,54,0,0,0,21,0,1,3,119,1,1,0,buggy
109,774,58,57,147,24,41,132329,133251,473704,922,0,0,38.6358,0,4,4,2,5,5,4,6.6277,93.3696,0.002727,5416,10,1829.5,20,26,2,4,4,8,22,19,26,43,25,19,16,51,905,31,26,75,0,0,0,17,0,1,3,108,1,2,0,clean
55,1128,52,52,73,10,21,1644,473,260202,1238,0,0,47.4822,0,3,4,3,4,7,4,0.64492,99.3483,0.006795,5662,13,194,5,14,1,1,1,3,8,12,10,25,8,8,13,28,1231,19,16,39,0,0,0,4,0,0,1,55,0,1,0,clean
55,1128,52,52,73,10,21,83,567,0,1238,0,0,79.5708,0,3,5,3,3,7,4,0.64492,99.3483,0.006795,5662,13,194,5,14,1,1,1,3,8,12,10,25,8,8,13,28,1231,19,16,39,0,0,0,4,0,0,1,55,0,1,0,clean
6,0,0,0,6,3,10,2861207,5637170,21773564,2,2,3,29.0768,0,2,11,1,5,5,4,0.6768,99.3232,0,90,0,48,2,2,0,0,0,0,2,2,1,0,3,0,2,1,3,1,1,1,0,0,0,0,0,0,0,5,0,0,0,clean
113,471,25,24,151,21,36,53761,215070,1902767,552,0,0,186.284,37.5677,4,7,2,3,5,3,6.62284,93.3747,0.00244,3945,7,1889.33,17,27,3,4,5,8,23,21,27,43,27,19,17,52,554,34,30,54,0,0,0,18,0,1,4,110,1,2,0,clean
2,1,2,2,2,1,5,166654,333276,5051904,6,1,11,30.0693,0,4,3,1,3,2,14,57.9595,18.9974,23.0431,48,50,0,1,2,0,0,0,0,1,0,1,0,0,0,1,1,2,3,2,0,0,0,0,0,0,0,0,2,0,0,0,clean
77,321,33,31,105,30,52,917909,1835817,1112,420,0,0,26.0247,0,2,4,1,2,2,16,0.916751,89.6293,9.4539,2517,4,163,1,15,0,2,3,7,3,16,20,39,11,13,7,47,407,14,16,53,0,0,0,12,0,1,2,75,0,0,1,clean
77,321,33,31,105,30,52,42587,164355,0,420,0,0,50.8677,0,2,5,3,2,2,16,0.916751,89.6293,9.4539,2517,4,163,1,15,0,2,3,7,3,16,20,39,11,13,7,47,407,14,16,53,0,0,0,12,0,1,2,75,0,0,1,clean
77,321,33,31,105,30,52,5703886,5703886,17455,420,0,0,54.5875,0,3,4,1,2,2,16,0.916751,89.6293,9.4539,2517,4,163,1,15,0,2,3,7,3,16,20,39,11,13,7,47,407,14,16,53,0,0,0,12,0,1,2,75,0,0,1,clean
77,321,33,31,105,30,52,0,0,0,420,0,0,61.0623,0,2,6,2,3,2,16,0.916751,89.6293,9.4539,2517,4,163,1,15,0,2,3,7,3,16,20,39,11,13,7,47,407,14,16,53,0,0,0,12,0,1,2,75,0,0,1,clean
1,8,3,2,8,0,1,0,1559766,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,112,0,8,9,0,0,0,0,0,1,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,clean
109,774,58,57,147,23,39,2849920,1549301,5714683,922,0,0,53.433,0,3,4,3,4,5,4,6.6277,93.3696,0.002727,4062,10,1372.12,20,20,2,4,4,8,22,19,26,43,25,19,16,51,905,31,26,75,0,0,0,17,0,1,3,108,1,2,0,buggy
228,8,12,8,177,32,77,4,8,187,54,0,0,14.2351,0,9,3,11,26,2,3,0.012601,99.9829,0.004506,147,1,21.8776,19,1,9,9,7,10,72,36,80,55,84,49,27,84,108,42,23,30,0,1,1,35,5,8,11,217,11,1,2,buggy
56,9,2,2,66,17,40,4993772,4852147,0,25,0,0,27.8246,0,2,3,1,2,1,1,2.16575,97.8343,0,154,16,0.714286,1,3,6,3,2,1,22,15,19,8,27,13,12,13,39,14,13,12,0,2,2,9,3,4,5,51,7,1,0,buggy
175,179,11,9,227,26,45,1073,1955,414050,263,0,0,53.1328,0,2,4,2,4,3,3,12.7826,87.2171,0.000237,1891,5,1565.17,28,20,4,8,8,14,39,28,43,65,44,31,23,78,270,47,40,73,0,0,0,31,0,1,5,172,1,2,0,buggy
1,8,3,2,8,0,1,0,1559720,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,112,0,8,9,0,0,0,0,0,1,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,clean
22,5,3,1,23,18,35,747,918,703,8,0,0,23.4909,0.128718,6,15,18,12,6,3,5.82489,94.0317,0.143382,181,14,1.5,1,1,0,0,0,0,3,2,10,6,6,1,0,15,18,8,2,4,0,0,0,0,0,0,2,19,0,0,0,clean
44,1,0,1,50,15,31,19451,111204,1614107,17,1,1,19.9734,0,2,2,1,2,3,4,20.5557,79.2424,0.201835,331,11,403.944,26,5,2,2,1,1,13,9,14,9,16,9,6,14,25,11,9,8,0,0,0,7,0,0,0,44,1,0,0,buggy
41,2,1,1,39,12,37,3424,7749,150640,24,8,23,17.6503,0,3,4,1,3,3,7,22.0918,76.1033,1.80493,480,7,918.818,43,12,2,0,0,1,15,7,12,8,18,10,5,11,21,5,6,9,0,0,0,3,0,1,2,39,2,0,0,clean
81,972,44,43,96,41,68,156735,313472,1281344,1054,1,2,255.87,6.76522,9,96,27,48,2,17,10.6484,88.8751,0.476555,5295,11,1426.6,19,10,2,3,6,12,6,15,16,44,8,13,10,50,1065,18,17,56,0,0,0,23,0,0,1,80,0,0,0,clean
33,255,7,7,62,16,27,0,0,0,294,4,105,38.2317,0,1,2,1,2,1,20,0.507114,68.9071,30.5858,1630,3,153,5,11,0,1,2,4,3,9,3,19,4,3,7,21,275,13,14,28,0,0,0,7,0,0,0,33,0,1,0,clean
33,255,7,7,62,16,27,3146344,3147128,0,294,4,105,43.5491,0,2,3,1,1,1,20,0.507114,68.9071,30.5858,1630,3,153,5,11,0,1,2,4,3,9,3,19,4,3,7,21,275,13,14,28,0,0,0,7,0,0,0,33,0,1,0,clean
33,255,7,7,62,16,27,5780992,5779522,0,294,4,105,68.4769,0,2,3,1,2,1,20,0.507114,68.9071,30.5858,1630,3,153,5,11,0,1,2,4,3,9,3,19,4,3,7,21,275,13,14,28,0,0,0,7,0,0,0,33,0,1,0,clean
9,0,0,0,6,9,14,89,1374,0,3,2,8,24.7208,0,5,2,9,4,1,2,8.8634,91.1105,0.026069,15,0,0.111111,1,0,0,0,0,0,4,0,4,2,4,3,0,3,1,2,2,1,0,0,0,0,0,0,1,9,0,1,0,buggy
33,255,7,7,62,16,27,5780891,5779343,0,294,4,105,59.9619,0,2,3,1,2,1,20,0.507114,68.9071,30.5858,1630,3,153,5,11,0,1,2,4,3,9,3,19,4,3,7,21,275,13,14,28,0,0,0,7,0,0,0,33,0,1,0,clean
52,288,35,35,79,17,33,9472740,9538128,4212632,389,3,56,31.0555,0,2,2,1,3,2,300,0.545943,84.1584,15.2956,1084,11,927.333,24,7,1,1,2,5,7,10,9,26,8,6,8,31,371,18,16,31,0,0,0,9,0,0,1,51,0,1,0,buggy
29,154,5,5,48,16,27,402,12480,802075,180,6,72,72.2685,0,7,20,12,12,3,14,5.8162,75.6698,18.514,918,6,208.5,6,7,1,1,1,3,5,8,3,14,7,2,6,15,170,10,10,21,0,0,0,5,0,0,1,28,0,1,0,buggy
82,3,3,3,89,44,83,218536,218545,63958,38,4,15,17.8645,0,2,3,3,4,4,7,9.08837,90.3242,0.587436,943,4,171.351,8,14,4,2,3,4,24,16,23,22,30,15,10,31,45,18,16,19,0,0,0,11,1,1,2,80,2,1,0,buggy
120,13,13,11,161,23,45,357332,399219,57742,61,0,0,58.3171,0,7,10,18,22,2,2,6.20619,93.7938,0,2177,4,292,4,21,6,6,9,7,27,24,37,36,35,24,12,52,97,39,35,28,0,0,0,27,0,0,5,118,0,3,0,clean
4,0,2,2,1,3,4,3084222,2914241,79,7,2,5,54.0251,0,2,2,3,3,2,8,11.8321,81.8066,6.36132,72,0,0,1,4,3,0,0,0,0,2,2,0,3,0,0,2,2,0,1,2,0,1,2,0,0,1,0,3,1,0,0,clean
4,0,2,2,1,3,4,2482975,1857316,0,7,2,5,33.7946,0,0,2,1,1,2,8,11.8321,81.8066,6.36132,72,0,0,1,4,3,0,0,0,0,2,2,0,3,0,0,2,2,0,1,2,0,1,2,0,0,1,0,3,1,0,0,clean
65,7,4,3,68,14,26,760326,791773,1389042,41,3,3,32.5119,0,2,3,1,2,6,11,3.14101,59.9125,36.9464,914,0,293,6,17,4,3,4,2,19,17,15,16,23,8,13,23,35,16,13,19,0,0,0,12,0,2,2,63,1,1,1,buggy
54,3,1,1,40,10,18,2311043,4622084,6389706,22,0,0,19.5636,0,1,2,1,2,4,3,0.193283,99.7686,0.038121,835,5,176,14,14,2,3,2,3,14,11,16,15,16,7,10,23,16,15,8,5,0,0,0,11,0,1,1,53,1,0,0,clean
66,1,3,2,81,17,29,629532,629546,634807,36,2,5,29.7668,0,2,3,1,2,5,13,15.8903,83.7455,0.36417,781,1,148.444,9,12,3,3,3,4,23,12,18,14,26,12,9,20,34,20,17,16,0,0,1,12,1,0,1,65,0,1,0,clean
5,0,0,0,11,2,5,64421,253856,0,7,2,6,12.5381,0,2,4,2,2,6,7,5.73212,94.0638,0.204095,24,0,5,2,1,0,0,1,1,2,2,1,0,2,0,1,2,5,1,1,4,0,0,0,2,0,0,0,5,0,0,0,buggy
42,1,2,1,40,14,30,1749867,1754879,1034315,17,4,11,33.7472,0,2,3,2,2,6,5,13.65,86.0702,0.279766,683,6,143.286,7,12,4,2,1,2,13,8,11,11,17,6,5,14,19,7,7,10,0,0,0,7,0,0,2,40,1,0,0,clean
7,1,0,0,9,2,8,23004,46935,3331829,4,3,8,18.8533,0,2,2,1,2,2,6,47.8326,40.1829,11.9844,122,0,0.666667,1,3,0,0,0,0,3,1,2,0,3,2,1,1,5,2,2,0,0,0,0,0,0,0,0,6,0,0,0,clean
50,1,1,0,58,6,13,1114912,1114723,0,25,14,31,26.4118,0,2,2,6,3,3,2,14.557,85.1567,0.286317,421,0,1,1,8,3,3,2,1,18,10,15,6,23,9,6,11,28,9,9,15,0,0,0,8,0,0,1,49,0,0,0,clean
13,2,0,1,11,7,11,310911,1243635,5961394,6,0,0,3.10418,0,2,2,2,3,4,3,28.493,70.7749,0.732154,250,0,0,1,4,2,1,0,0,3,2,8,3,5,5,2,5,6,3,2,2,0,1,0,3,1,1,1,12,3,0,0,clean
47,6,3,2,82,14,31,0,0,10479,43,0,0,15.6108,0,1,6,1,3,0,4,10.9796,89.0177,0.00268,980,6,114,5,19,1,0,4,6,11,6,12,17,12,11,2,22,46,13,13,21,0,0,0,11,0,0,1,45,0,0,0,clean
23,4,3,1,27,16,36,71,145,31645,9,12,26,38.3002,0,3,3,6,6,1,2,17.8655,82.1345,0,110,6,18.75,1,1,4,1,1,1,10,6,5,6,9,4,7,7,14,7,6,8,0,1,0,5,1,1,4,21,2,0,1,buggy
9,5,1,1,11,9,12,163,2986,0,8,4,11,40.6017,0,4,2,9,7,1,2,35.5783,64.4217,0,35,8,0.333333,1,1,2,0,1,0,3,5,3,1,3,0,4,5,10,3,1,4,0,1,0,2,1,1,3,7,3,0,0,buggy
39,162,2,1,42,17,40,732917,2927508,9201270,174,10,225,40.8695,0,2,4,4,4,3,2,11.1758,88.8242,0,330,30,1.25,1,3,4,2,1,1,13,11,12,7,15,7,11,11,178,10,7,12,0,1,1,6,2,2,3,35,4,1,0,buggy
45,17,2,1,57,21,39,22,43,145,37,9,34,18.7299,0,2,3,4,5,3,5,19.9259,61.4314,18.6427,518,3,58.9524,10,7,3,1,1,2,13,7,12,11,15,9,6,15,41,12,11,13,0,0,0,7,0,0,1,43,0,0,0,buggy
93,6,4,3,94,32,54,37541,150037,2400779,47,1,4,24.9014,0,2,3,4,5,5,9,18.1279,62.3212,19.551,1003,3,343.5,37,16,5,3,4,4,29,17,24,24,31,15,14,34,50,21,14,22,0,0,0,15,0,1,3,90,1,1,1,buggy
155,9,9,6,174,24,42,4224811,4224812,6574,80,0,0,23.4331,0,2,2,2,2,6,10,0.0798,75.2083,24.7119,2376,3,863.375,20,35,7,6,6,7,48,29,38,45,54,21,23,62,86,42,31,38,0,1,1,25,1,3,6,150,3,2,1,buggy
74,5,4,3,74,15,29,678692,1359400,2884601,42,1,1,26.6539,0,2,3,2,2,5,9,0.452705,81.0216,18.5257,1140,1,377.636,9,22,4,2,4,2,25,15,18,18,26,11,12,27,39,18,12,18,0,0,0,11,0,2,3,71,1,1,1,buggy
55,2,5,2,69,11,25,1025,4097,62347,38,1,3,18.3588,0,1,3,2,3,4,5,2.20128,70.3603,27.4385,813,2,500,8,15,2,3,3,0,21,11,15,11,21,11,11,17,26,20,15,16,0,0,1,9,2,2,2,51,2,1,0,buggy
48,7,2,3,57,12,32,3,3,625,28,1,3,36.6344,0,4,8,6,10,4,3,1.91921,73.6912,24.3896,592,8,1149.23,31,9,1,0,1,2,12,10,16,14,14,8,7,23,31,18,11,9,0,0,0,3,1,2,1,47,3,1,0,buggy
33,0,0,0,42,16,28,471953,226801,1271418,15,0,0,24.2905,0,2,3,1,2,3,11,2.54801,86.24,11.212,514,9,285.9,14,8,3,1,1,1,9,6,9,8,11,4,4,12,17,8,6,11,0,0,0,5,0,0,0,32,0,0,0,buggy
146,177,9,8,198,29,49,2720781,2735908,704674,252,4,14,46.123,0,2,3,1,2,2,3,12.7763,87.2235,0.000274,1232,5,1125,24,13,4,5,6,12,26,24,37,57,32,27,18,68,252,40,37,66,0,0,0,24,0,0,4,144,0,2,0,buggy
16,0,0,0,17,7,13,0,0,0,5,3,22,11.5459,0,1,2,1,1,0,7,13.6026,85.8867,0.510678,85,11,0.333333,1,2,0,0,1,2,6,2,4,2,4,4,4,3,9,4,1,4,0,0,0,2,0,0,0,15,0,0,0,buggy
18,1,0,0,20,11,22,3264939,3264961,3962,7,6,20,14.5695,0,2,2,4,5,4,6,9.63799,88.5172,1.8448,215,11,50.7,6,4,1,0,0,2,6,3,5,3,6,3,3,6,10,5,3,4,0,0,0,3,0,0,0,18,0,0,0,buggy
5,0,0,1,7,2,5,3366909,3749853,6812882,4,2,11,8.98487,0,2,2,1,2,1,15,14.6723,1.28219,84.0455,76,32,269,3,4,0,0,0,0,2,0,3,1,2,3,1,1,3,2,2,2,0,0,0,0,0,0,0,5,0,1,0,clean
16,22,1,0,15,12,21,2703241,2721668,3224837,25,2,25,47.2981,0,7,11,12,8,2,3,50.5467,47.699,1.75439,247,0,3.25,3,3,0,0,1,1,1,3,7,6,1,4,1,10,26,5,3,2,0,0,0,2,0,0,1,16,0,0,0,clean
23,3,4,4,28,6,16,17877,20038,26526,13,12,20,26.107,0,2,5,4,2,10,6,27.5325,71.6548,0.812736,341,0,3,1,5,2,0,0,2,13,5,3,6,13,0,5,9,7,9,6,16,0,1,0,4,0,1,3,22,2,1,0,clean
20,1,1,1,42,5,13,158033,158032,0,15,7,23,23.9712,0,2,2,2,3,3,6,9.9915,42.5748,47.4337,448,0,12.5,3,8,3,1,1,1,5,6,7,2,10,1,2,7,22,8,8,8,0,0,0,5,0,0,0,20,0,0,0,clean
4,0,0,0,2,1,7,25283,50453,7347553,1,3,6,14.1508,0,2,2,1,2,6,8,76.7835,0,23.2165,18,0,0,1,0,0,0,0,0,3,0,0,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,clean
22,15,4,1,28,2,6,3750889,3728377,0,31,0,0,16.1884,0,2,2,2,1,6,9,0.449839,99.4643,0.085828,245,0,27.5,8,7,1,0,1,0,8,7,6,3,10,3,4,7,30,7,7,3,0,0,0,3,0,1,3,19,0,0,1,clean
17,10,4,2,20,2,9,351576,702572,11274189,21,0,0,14.5024,0,2,2,2,2,3,7,0.225557,99.7313,0.043147,242,14,614,33,7,1,0,1,0,8,4,5,2,8,3,4,5,19,7,6,3,0,0,1,2,1,1,2,15,0,1,1,clean
228,8,12,8,177,34,78,0,0,0,54,0,0,10.5981,0,0,2,1,1,2,3,0.012601,99.9829,0.004506,903,1,134,19,9,9,9,7,10,72,36,80,55,84,49,27,84,108,42,23,30,0,1,1,35,5,8,11,217,11,1,2,buggy
16,0,0,0,17,7,15,777110,777069,70851,6,0,0,3.70716,0,2,8,7,9,4,12,42.2419,52.0583,5.69981,87,0,0.333333,2,1,0,1,0,1,7,1,4,4,7,3,2,4,8,2,2,5,0,0,0,2,0,0,0,16,0,0,0,buggy
202,8,4,1,125,20,29,38,144,567,45,0,0,15.8965,0,1,3,1,2,1,1,0.090518,99.9095,0,2776,3,307,3,27,4,4,4,8,50,16,72,62,54,62,13,71,62,33,27,19,0,0,1,16,0,1,4,198,1,0,0,clean
18,1,0,0,4,6,8,2924294,2921004,0,10,5,7,15.7557,0,2,2,1,1,3,4,26.1623,72.104,1.73365,155,0,1,1,7,2,0,0,0,8,5,4,4,9,4,5,4,1,0,1,1,1,0,1,2,0,2,1,16,1,1,0,clean
23,1,3,2,26,4,9,61318,234007,1201292,19,2,6,17.1545,0,3,2,2,2,1,4,25.269,74.638,0.092986,275,2,2,2,7,1,0,1,1,8,6,7,4,11,5,2,8,12,6,7,7,0,0,0,3,1,1,2,21,1,1,1,buggy
18,1,0,0,4,6,8,2983617,3009395,156,10,5,7,43.2264,0,2,2,3,1,3,4,26.1623,72.104,1.73365,155,0,1,1,7,2,0,0,0,8,5,4,4,9,4,5,4,1,0,1,1,1,0,1,2,0,2,1,16,1,1,0,clean
20,1,3,2,23,4,9,697069,1438633,4200997,17,0,0,16.0335,0,1,2,2,2,1,245,1.4936,86.6862,11.8202,375,2,4,3,10,0,0,1,1,6,6,7,4,8,5,2,7,10,7,8,4,0,0,0,3,1,1,2,19,1,1,1,clean
18,1,0,0,4,6,8,2983609,3009389,248,10,5,7,60.6208,0,2,2,3,1,3,4,26.1623,72.104,1.73365,155,0,1,1,7,2,0,0,0,8,5,4,4,9,4,5,4,1,0,1,1,1,0,1,2,0,2,1,16,1,1,0,clean
18,1,0,0,4,6,8,2984775,3018710,4119348,10,5,7,39.3479,0,2,2,3,1,3,4,26.1623,72.104,1.73365,155,0,1,1,7,2,0,0,0,8,5,4,4,9,4,5,4,1,0,1,1,1,0,1,2,0,2,1,16,1,1,0,clean
33,3,2,3,37,25,51,572472,1161645,2344252,14,21,42,6.00271,0,2,4,1,7,2,7,32.6217,49.2684,18.1099,242,3,188.375,14,4,4,2,2,2,11,7,11,7,15,6,5,11,19,8,7,12,0,1,1,8,1,1,2,32,2,1,1,buggy
60,5,3,2,31,13,19,4,3,1351154,21,13,41,1.90041,0,0,2,2,2,9,10,1.87656,93.5676,4.55581,209,2,0.75,1,3,0,1,2,4,20,7,19,14,21,14,5,20,19,5,2,16,0,0,0,6,0,0,2,59,0,1,0,clean
0,2,0,0,0,2,5,1812029,1812945,105427,1,1,1,5.58173,0,3,2,2,4,1,2,33.3912,66.6088,0,37,0,487.667,14,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,3,0,0,0,3,0,0,clean
40,3,4,3,44,21,62,59310,120640,1984540,22,0,0,14.5627,0,2,2,3,3,3,6,11.7883,86.6204,1.59126,307,10,382.611,11,4,1,1,1,1,10,7,11,11,12,7,6,15,28,9,7,9,0,0,0,4,0,1,2,37,1,0,0,clean
25,2,1,1,29,7,15,889145,896311,820479,15,2,5,20.5595,0,2,3,1,2,6,3,12.6367,87.3494,0.013858,171,0,500.231,28,4,1,1,0,0,7,4,7,8,8,5,4,10,14,7,6,6,0,0,0,2,0,1,1,24,1,0,0,buggy
29,2,1,1,27,9,17,458,3790,9958,13,0,0,45.1735,22.2839,2,9,4,5,2,3,2.47566,97.5166,0.007735,459,3,976.2,10,8,0,1,1,1,8,5,8,8,8,6,5,11,12,8,6,5,0,0,0,3,0,0,1,27,1,0,0,clean
44,0,4,3,29,11,22,26,100,0,19,0,0,13.0269,0,3,3,3,5,3,2,6.69565,93.3044,0,661,13,529.5,6,10,4,1,0,1,14,6,9,16,17,4,4,19,14,8,7,7,0,0,0,7,0,0,1,43,0,0,0,clean
144,6,4,2,96,20,29,4023,55797,219518,36,5,10,128.528,0,3,13,8,10,6,2,0.668937,99.3266,0.004418,2008,3,210.333,3,22,4,3,3,6,35,14,50,44,39,42,11,51,49,25,21,16,0,0,1,12,0,1,4,141,1,1,0,clean
51,1,4,3,38,15,29,593,1177,255136,18,9,22,15.2535,0,1,4,3,3,5,2,31.2672,68.7317,0.001085,753,11,353.333,33,10,4,1,3,3,19,7,15,15,21,11,4,20,23,9,7,7,0,1,1,9,3,2,3,49,4,0,1,buggy
96,4,1,3,91,29,68,1804341,1804343,90097,40,7,19,15.6712,0,2,3,2,3,9,10,11.1451,88.0108,0.844049,528,4,189.611,15,10,5,1,4,3,37,15,30,20,39,26,11,27,54,16,15,15,0,1,1,11,1,4,3,94,5,1,0,buggy
44,3,2,2,40,18,31,2350,21395,1162675,22,0,0,11.8625,0,3,3,1,2,2,6,39.9792,58.3054,1.71537,377,1,172.385,10,6,0,2,2,1,16,6,11,10,19,5,3,17,23,9,6,9,0,0,0,5,0,0,1,42,1,0,0,buggy
105,8,8,8,140,44,57,1120947,1120909,4,72,0,0,47.5059,0,2,5,4,3,4,3,1.90553,98.0921,0.002387,1898,42,1479.75,6,24,5,5,6,3,28,23,20,34,31,13,20,42,87,28,24,27,0,0,0,18,0,0,0,104,0,0,0,clean
24,1,0,1,35,8,25,6566,16078,1935579,13,3,8,15.9398,0,2,3,2,3,4,6,18.8778,65.6142,15.508,455,2,294.571,6,9,2,1,2,1,8,4,7,5,9,5,2,9,16,7,6,8,0,0,0,5,0,0,0,23,0,0,0,clean
54,3,2,2,56,26,60,126170,252370,508943,23,1,3,16.2638,0,2,2,2,3,5,5,20.3557,76.8481,2.79614,575,4,213.458,22,9,3,1,2,2,18,11,14,12,20,10,8,19,32,12,9,11,0,0,0,7,1,1,2,52,2,1,0,buggy
20,2,3,3,24,6,13,0,0,1123,10,8,16,4.30071,2.0371,2,5,1,2,1,7,15.9993,83.4287,0.572041,162,0,1,1,4,1,0,2,2,10,5,9,4,9,8,5,7,10,10,8,3,1,1,0,4,4,3,2,18,7,0,1,clean
39,1,1,1,54,8,12,619255,1238227,2351485,21,2,16,14.1249,0,2,2,2,2,3,5,6.20977,93.6612,0.129007,460,10,8.66667,3,10,2,1,1,1,11,9,10,9,17,5,5,14,26,10,11,9,0,0,0,4,0,1,1,38,1,0,0,clean
20,2,3,3,24,6,13,34,64,246,10,8,16,5.59115,0,4,7,2,10,1,7,15.9993,83.4287,0.572041,324,0,2,1,8,1,0,2,2,10,5,9,4,9,8,5,7,10,10,8,3,1,1,0,4,4,3,2,18,7,0,1,clean
25,97,50,49,63,6,13,8297438,8297434,0,236,0,0,27.1434,0,2,2,1,1,4,8,3.19858,96.5547,0.246746,861,1,376.818,10,5,1,0,0,2,8,4,6,9,7,4,5,11,234,9,7,10,0,0,0,3,0,1,1,24,0,0,1,buggy
18,6,2,1,17,6,9,277452,1109807,537,16,6,13,22.9665,0,0,2,1,1,11,5,5.76917,92.9526,1.27826,286,10,2,2,10,0,0,1,2,7,3,7,4,7,3,2,10,13,7,3,3,0,0,0,3,1,2,4,14,3,1,0,clean
