@relation 'data/final_7030.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99-weka.filters.unsupervised.attribute.Remove-R4-5,17,25-26,30,35,53-54,60-62,83,92,108-weka.filters.unsupervised.attribute.Remove-R1-3,14,16,25-29,34,37-38,42-55,58,65-70,81-85,87,91,97'

@attribute metrics29 numeric
@attribute metrics28 numeric
@attribute metrics27 numeric
@attribute metrics26 numeric
@attribute metrics25 numeric
@attribute metrics24 numeric
@attribute metrics23 numeric
@attribute metrics22 numeric
@attribute metrics21 numeric
@attribute metrics20 numeric
@attribute metrics9 numeric
@attribute metrics8 numeric
@attribute metrics7 numeric
@attribute metrics6 numeric
@attribute metrics5 numeric
@attribute metrics4 numeric
@attribute metrics3 numeric
@attribute metrics2 numeric
@attribute metrics1 numeric
@attribute metrics19 numeric
@attribute metrics18 numeric
@attribute metrics16 numeric
@attribute metrics15 numeric
@attribute metrics14 numeric
@attribute metrics13 numeric
@attribute metrics12 numeric
@attribute metrics11 numeric
@attribute metrics10 numeric
@attribute metrics57 numeric
@attribute metrics56 numeric
@attribute metrics55 numeric
@attribute metrics54 numeric
@attribute metrics53 numeric
@attribute metrics52 numeric
@attribute metrics51 numeric
@attribute metrics50 numeric
@attribute metrics49 numeric
@attribute metrics48 numeric
@attribute metrics47 numeric
@attribute metrics46 numeric
@attribute metrics45 numeric
@attribute metrics44 numeric
@attribute metrics43 numeric
@attribute metrics42 numeric
@attribute metrics41 numeric
@attribute metrics40 numeric
@attribute metrics39 numeric
@attribute metrics38 numeric
@attribute metrics37 numeric
@attribute metrics36 numeric
@attribute metrics35 numeric
@attribute metrics34 numeric
@attribute metrics33 numeric
@attribute metrics32 numeric
@attribute metrics31 numeric
@attribute metrics30 numeric
@attribute class {buggy,clean}

@data
30,6,4,4,33,15,30,3484251,3485588,174860,10,0,0,85.5857,0,7,9,15,5,13,4,0.274822,99.722,0.003148,499,0,282,1,6,0,0,2,3,13,4,8,11,13,4,1,17,27,5,2,14,0,0,1,4,3,1,3,29,3,3,0,clean
65,4,4,4,83,36,50,6,6,3714978,41,0,0,21.0351,0,3,2,1,5,4,5,11.7554,67.2599,20.9847,1148,35,1205.7,23,17,3,3,3,2,19,11,16,18,22,9,9,25,49,17,13,17,0,0,0,10,0,0,1,63,0,0,0,clean
2,0,0,0,2,1,3,0,0,0,2,0,0,47.4626,0,2,2,1,2,2,9,0.302019,0,99.698,32,0,123,14,1,0,0,1,0,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,2,0,0,0,clean
4,0,0,0,5,2,6,0,0,0,2,0,7,5.88487,2.09512,4,3,2,4,9,2,0.538056,0.010971,99.451,84,0,116,3,2,0,0,0,0,0,2,1,1,1,0,1,2,4,0,1,0,0,0,0,0,0,0,0,4,0,0,0,clean
57,3,4,4,91,13,60,31,31,3317152,23,48,62,22.0486,0,4,5,1,6,18,9,0.275411,97.0109,2.71369,739,11,799,12,10,31,3,2,3,21,10,10,19,23,6,10,22,44,18,16,24,0,0,0,39,1,1,3,55,2,1,0,buggy
90,7,5,4,171,52,556,44,44,264139,23,161,221,17.6201,0,68,9,8,68,48,6,24.4837,74.1036,1.41272,1234,7,308.3,7,7,130,2,1,4,51,9,13,19,54,7,7,25,135,16,13,22,0,0,0,137,1,1,3,88,1,1,0,buggy
6,0,0,0,5,3,6,4693,27331,0,4,4,11,38.4933,0,4,2,3,4,6,1,4.41884,95.5812,0,100,0,37,4,4,1,0,0,0,2,1,3,1,3,2,0,1,2,1,2,0,0,0,0,1,0,0,0,7,0,0,0,clean
54,26,20,19,189,1,47,270,285,21658982,32,204,290,1.43426,1.02668,9,3,1,10,58,50,62.0696,0,37.9304,2059,0,1,2,1,152,0,0,0,51,1,1,0,48,0,4,1,224,8,5,18,0,0,0,151,0,0,0,54,0,0,0,clean
28,0,0,0,34,9,20,568767,570085,185668,15,7,31,17.4553,0,2,2,1,2,3,5,12.2761,86.771,0.952883,474,1,462,13,11,1,1,1,1,8,8,5,7,10,3,6,10,14,7,7,6,0,0,0,3,0,0,0,27,0,0,0,clean
38,11,15,12,58,4,23,662377,662377,0,37,37,134,16.2241,0,4,3,1,3,48,6,49.1938,50.7949,0.011275,928,0,990.5,13,7,10,0,0,0,36,4,6,3,37,4,3,5,81,4,4,7,0,0,0,10,9,2,5,34,9,1,1,clean
40,2,0,1,35,8,13,4723828,4727079,482233,28,11,33,11.608,0,2,2,2,2,4,8,47.1982,51.7141,1.08771,621,1,0.8,2,20,0,0,0,1,16,4,14,9,17,15,2,8,22,4,7,4,0,0,0,2,0,1,1,39,2,0,0,clean
38,11,15,12,58,4,23,154463,154463,0,37,37,134,2.97472,0.044814,3,15,4,8,48,6,49.1938,50.7949,0.011275,928,0,990.5,13,7,10,0,0,0,36,4,6,3,37,4,3,5,81,4,4,7,0,0,0,10,9,2,5,34,9,1,1,clean
89,4,4,4,108,34,47,1093,1108,8252361,52,1,5,25.5555,0,5,3,1,2,4,5,3.29992,93.884,2.81604,1282,26,735.417,11,19,4,3,4,3,27,18,20,24,29,12,15,34,61,23,17,18,0,0,0,14,0,0,1,88,0,0,0,clean
60,7,2,3,68,13,34,363035,363035,12367,32,0,3,22.998,0,4,2,4,4,5,4,3.14683,96.6324,0.220794,710,16,928.077,30,11,1,1,1,3,17,11,16,18,19,7,8,28,36,19,12,13,0,0,0,6,0,1,1,59,2,1,0,buggy
94,74,15,12,198,14,82,1296135,1296135,0,88,0,0,5.03088,1.54169,7,5,1,10,66,9,10.077,89.3762,0.546787,3785,39,221,2,9,181,4,3,6,58,8,9,19,61,1,5,26,225,13,8,52,0,0,0,193,0,0,2,92,0,0,0,clean
94,74,15,12,198,14,82,2,2,324,88,0,0,10.44,0,3,12,2,11,66,9,10.077,89.3762,0.546787,3785,39,221,2,9,181,4,3,6,58,8,9,19,61,1,5,26,225,13,8,52,0,0,0,193,0,0,2,92,0,0,0,clean
231,348,177,175,840,23,472,493052,493052,56867,839,259,1225,38.7275,0,181,5,2,9,175,2565,21.6019,68.3029,10.0952,12274,14,768,30,21,424,3,4,10,159,12,15,47,161,10,9,52,1449,23,21,48,0,0,0,440,1,1,2,229,1,0,0,clean
94,74,15,12,198,14,82,6,6,24639,88,0,0,24.6436,0,2,33,5,16,66,9,10.077,89.3762,0.546787,3785,39,221,2,9,181,4,3,6,58,8,9,19,61,1,5,26,225,13,8,52,0,0,0,193,0,0,2,92,0,0,0,clean
281,224,108,107,912,13,515,5,5,219512,521,867,1402,5.02579,0,7,3,2,20,430,4,68.6819,31.2978,0.020318,13922,26,187,7,11,863,1,2,2,254,6,4,16,255,4,5,16,1311,10,11,20,0,0,0,867,0,0,2,280,0,0,0,clean
1,0,0,0,0,1,2,273554,275847,0,1,1,2,42.8728,0,2,2,1,1,2,2,40.8707,59.1293,0,10,50,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,clean
229,332,160,160,834,13,440,1,1,338758,772,0,0,3.5913,1.53492,3,4,2,6,166,5,53.9999,45.9798,0.020374,12531,6,392.5,18,13,550,2,3,4,194,9,6,21,195,5,7,22,1434,12,14,26,0,0,0,557,0,0,1,229,0,1,0,clean
46,1,2,1,63,15,41,1443872,1443873,5518254,19,9,27,93.8629,0,2,9,6,5,30,5,9.75744,77.3063,12.9362,563,1,1355.76,53,8,4,1,3,3,12,9,11,15,14,6,6,21,40,9,6,13,0,0,0,11,1,1,1,45,1,0,0,clean
31,0,0,0,22,7,12,0,0,109018,11,5,27,11.7059,0.966679,4,10,7,7,0,7,7.90931,91.0888,1.00185,106,3,0.25,1,3,0,1,0,0,8,6,9,7,12,6,4,9,9,5,6,2,0,0,0,1,0,0,0,30,0,0,0,clean
44,2,2,2,56,34,68,184,184,1366,24,22,27,17.0456,0,10,3,5,9,10,5,17.2256,77.1492,5.62518,751,14,321.76,6,10,25,2,2,2,16,7,10,11,17,6,6,16,34,9,7,11,0,0,0,30,0,0,0,44,0,0,0,buggy
85,13,10,10,87,26,56,1016520,1034526,1129389,27,0,0,61.9614,0,2,2,1,1,6,11,0.003733,95.4422,4.55402,1698,10,4204,94,21,10,8,3,6,32,17,30,19,38,14,16,30,50,24,15,29,1,4,3,21,4,5,6,81,9,1,1,clean
85,13,10,10,87,26,56,59,59,6653998,27,0,0,87.8141,0,33,2,1,6,6,11,0.003733,95.4422,4.55402,566,10,1401.33,94,7,10,8,3,6,32,17,30,19,38,14,16,30,50,24,15,29,1,4,3,21,4,5,6,81,9,1,1,clean
36,7,2,3,31,14,33,634,4859,1000949,13,7,19,6.21175,0,2,4,4,3,2,3,6.65554,75.5364,17.8081,711,0,355,21,10,2,2,0,3,11,8,15,12,16,9,5,16,20,7,6,10,0,2,0,5,6,3,3,33,10,0,1,clean
15,3,1,1,13,14,33,1497739,1503282,204080,6,3,9,19.2801,6.01414,2,4,2,3,1,4,41.741,44.2577,14.0013,300,0,142.2,9,4,1,1,0,1,5,3,6,5,7,4,2,7,8,3,3,4,0,1,0,2,2,1,1,14,4,0,0,clean
36,7,2,3,31,14,33,6697822,6698610,0,13,7,19,3.20508,0,2,9,1,6,2,3,6.65554,75.5364,17.8081,711,0,355,21,10,2,2,0,3,11,8,15,12,16,9,5,16,20,7,6,10,0,2,0,5,6,3,3,33,10,0,1,clean
28,1,1,1,28,7,16,9646376,9826050,5752605,11,4,9,12.0561,0,2,3,2,2,3,6,11.5994,87.8155,0.585078,453,4,674,23,10,2,0,2,1,9,4,10,5,8,10,3,7,14,7,6,4,0,0,1,4,0,1,1,27,0,0,0,clean
9,1,1,0,4,4,12,90,1100,258941,2,7,12,7.41311,2.78359,3,10,4,9,4,4,37.1535,61.6671,1.1794,77,10,0.666667,1,1,1,1,0,0,4,1,3,1,5,3,1,1,3,1,1,0,0,0,0,2,0,0,1,7,0,0,0,buggy
12,1,1,0,6,4,12,0,0,0,3,12,22,33.8769,12.9643,4,8,4,6,7,2,62.8017,37.1587,0.039573,175,20,1,1,3,1,1,0,0,3,2,5,2,5,4,2,2,5,1,1,0,0,0,0,3,0,0,1,10,0,0,0,clean
16,2,2,2,30,9,18,39614,39516,1152,12,2,43,54.9163,0,11,3,1,5,1,16,15.2179,51.1427,33.6395,292,0,3,1,5,0,0,0,2,2,0,11,4,1,8,1,7,16,10,6,4,0,0,0,2,0,0,1,16,0,1,0,clean
2,2,0,0,3,1,4,19691,79472,3837192,3,1,5,18.2039,10.8686,2,6,1,4,4,5,94.8032,0.089044,5.10778,41,0,130.333,1,1,0,0,0,0,0,0,1,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,clean
16,2,2,2,30,9,18,4593970,4572451,0,12,2,43,15.758,0,3,3,1,2,1,16,15.2179,51.1427,33.6395,292,0,3,1,5,0,0,0,2,2,0,11,4,1,8,1,7,16,10,6,4,0,0,0,2,0,0,1,16,0,1,0,clean
6,1,1,0,7,6,15,351027,1397256,3603793,2,0,1,14.6307,0,3,2,2,3,1,3,21.3052,48.8418,29.853,85,0,9.25,1,2,1,0,0,0,2,2,1,1,2,1,2,2,4,2,1,2,0,0,0,1,0,0,0,5,0,0,0,clean
49,383,21,20,57,33,55,295130,590269,1463425,428,1,14,13.1516,0,2,3,2,4,0,13,6.83185,81.8505,11.3176,2368,4,950.667,48,9,1,2,4,8,3,9,12,25,5,9,6,30,430,12,10,29,0,0,0,15,0,0,1,48,0,0,0,clean
66,618,33,32,78,37,62,134695,134695,3445,683,1,5,84.733,1.90415,8,57,15,29,3,16,7.47539,88.0453,4.47934,3620,6,1116.23,16,9,2,3,4,10,5,12,14,35,7,10,8,40,689,15,13,43,0,0,0,18,0,0,1,65,0,0,0,clean
19,0,0,0,24,7,18,237,237,605873,9,1,9,18.665,0,24,2,1,5,5,3,2.03102,83.2061,14.7629,108,14,1838,98,2,2,1,0,1,4,4,6,5,7,3,2,7,13,3,4,6,0,0,0,2,0,0,0,19,0,0,0,buggy
455,17,21,15,534,39,67,1003548,1003514,0,163,0,0,19.4941,0,1,2,1,1,2,3,0.031001,99.969,0.000026,1598,11,426.8,57,16,14,10,9,32,116,68,121,170,140,70,46,220,259,123,96,106,1,4,1,62,6,5,17,444,13,4,1,clean
85,13,10,10,87,26,56,0,0,3027918,27,0,0,1.22906,0,2,2,1,3,6,11,0.003733,95.4422,4.55402,1698,10,4204,94,21,10,8,3,6,32,17,30,19,38,14,16,30,50,24,15,29,1,4,3,21,4,5,6,81,9,1,1,clean
21,3,2,2,24,26,56,34,34,1998503,9,2,6,9.9887,0,51,4,3,10,4,7,40.1924,44.8519,14.9557,353,12,700.833,20,5,2,2,1,1,8,5,7,4,9,3,4,7,14,6,4,7,0,1,1,4,1,1,2,20,2,0,0,clean
74,8,2,3,92,16,131,100,100,7,19,211,117,17.7309,0,1,11,2,6,40,8,50.7799,49.0638,0.156368,2691,2,207.25,8,13,176,0,1,2,43,7,21,15,46,15,3,22,89,5,2,8,2,1,0,177,8,2,2,73,10,1,0,clean
36,4,2,3,43,20,36,574018,574018,16,22,1,3,41.7722,0,2,4,2,2,9,10,12.3879,85.395,2.21715,726,12,847.714,17,14,11,2,1,2,13,5,11,9,16,6,3,13,28,7,7,10,0,0,0,17,1,1,1,35,2,0,0,clean
18,3,1,2,25,10,23,2424,2424,953,13,1,3,14.6567,0,2,2,2,3,9,11,12.3884,87.5942,0.017445,338,12,842.667,17,7,11,1,1,1,7,3,6,5,9,4,1,6,15,5,6,5,0,0,0,14,1,1,1,17,2,0,0,buggy
31,3,2,2,40,20,39,107,107,468,18,1,3,22.82,0,39,2,1,8,12,8,18.483,78.1283,3.38866,780,18,4103.53,114,11,41,1,1,2,13,4,8,7,14,5,3,10,25,7,6,8,0,0,0,45,1,1,2,29,1,0,0,clean
50,19,3,4,43,7,15,55128,88191,12069,33,24,51,14.9526,0,2,3,1,2,7,2,5.43167,94.5634,0.004945,772,0,11,2,25,9,2,2,1,21,14,15,12,27,7,8,20,24,16,14,17,3,3,0,6,6,4,7,47,13,1,0,clean
22,1,0,0,23,6,12,626229,626229,229889,9,4,12,23.0403,0,2,2,2,3,1,7,22.0102,61.619,16.3709,90,0,0.25,1,2,1,1,2,1,9,2,8,3,7,8,3,5,10,6,4,4,0,0,0,5,0,0,1,21,0,0,0,clean
32,11,3,3,33,8,18,99332,280116,241093,23,13,30,21.412,0,2,2,1,2,4,3,5.32398,94.3433,0.332721,528,7,25,2,15,6,1,2,1,15,8,9,7,17,4,5,13,21,11,9,12,2,1,1,6,4,2,3,31,6,2,1,clean
15,0,0,0,16,7,11,137082,137099,1131168,8,3,10,14.947,0,8,2,4,3,3,3,21.6656,77.8324,0.502038,151,12,0.6,1,4,1,0,1,0,6,1,3,5,6,2,1,6,6,3,2,5,0,0,0,3,0,0,0,15,0,0,0,clean
35,10,3,3,37,8,17,473393,1402637,484548,25,12,26,21.0554,0,0,2,1,1,4,4,2.86862,96.6425,0.488877,588,10,36,2,18,7,2,3,2,16,11,10,9,19,4,7,16,19,11,9,15,2,2,1,7,6,3,4,34,8,2,1,clean
25,12,2,2,22,7,15,1554329,3099553,2334422,17,13,28,25.4739,0,3,3,2,5,4,4,35.8284,56.2221,7.94949,408,0,5.5,2,13,5,1,1,1,11,8,9,6,14,4,4,11,13,8,8,9,2,2,0,3,5,2,4,24,8,1,0,clean
74,8,2,3,92,16,131,332802,333189,0,19,211,117,108.22,0,1,3,1,2,40,8,50.7799,49.0638,0.156368,2691,2,207.25,8,13,176,0,1,2,43,7,21,15,46,15,3,22,89,5,2,8,2,1,0,177,8,2,2,73,10,1,0,clean
74,8,2,3,92,16,131,1344479,1344479,2,19,211,117,7.38752,0,2,12,4,5,40,8,50.7799,49.0638,0.156368,2691,2,207.25,8,13,176,0,1,2,43,7,21,15,46,15,3,22,89,5,2,8,2,1,0,177,8,2,2,73,10,1,0,clean
74,8,2,3,92,16,131,1300166,1300166,9,19,211,117,16.186,4.92067,33,18,6,10,40,8,50.7799,49.0638,0.156368,2691,2,207.25,8,13,176,0,1,2,43,7,21,15,46,15,3,22,89,5,2,8,2,1,0,177,8,2,2,73,10,1,0,clean
74,8,2,3,92,14,131,21071,21071,413,19,211,117,8.46863,2.5546,11,18,9,26,40,8,50.7799,49.0638,0.156368,2153,2,165.8,8,11,176,0,1,2,43,7,21,15,46,15,3,22,89,5,2,8,2,1,0,177,8,2,2,73,10,1,0,buggy
74,8,2,3,92,16,131,2076669,2076659,1,19,211,117,20.7724,3.82548,2,6,3,3,40,8,50.7799,49.0638,0.156368,2691,2,207.25,8,13,176,0,1,2,43,7,21,15,46,15,3,22,89,5,2,8,2,1,0,177,8,2,2,73,10,1,0,clean
53,559,52,49,79,13,25,2932971,3463751,2704946,686,0,0,29.7313,0,2,4,4,6,5,4,0.032861,99.966,0.001155,3341,3,1774,45,15,1,1,2,6,6,6,11,31,7,9,3,35,682,15,14,27,0,0,1,9,0,1,3,49,0,0,1,clean
46,2,1,1,58,8,83,38,38,198378,11,12,29,42.2764,0,16,2,3,7,15,6,41.862,54.9533,3.18471,1021,10,20.6,1,3,251,1,1,1,32,5,4,6,34,3,4,7,46,4,5,6,0,0,0,253,0,1,1,45,1,0,0,buggy
74,8,2,3,92,16,131,1541,1541,3,19,211,117,22.7721,5.34934,5,14,4,7,40,8,50.7799,49.0638,0.156368,2691,2,207.25,8,13,176,0,1,2,43,7,21,15,46,15,3,22,89,5,2,8,2,1,0,177,8,2,2,73,10,1,0,clean
29,312,24,23,45,14,29,95903,95903,1649094,369,1,5,28.7103,0,3,8,6,7,3,3,23.6426,75.5899,0.767587,1870,2,815.714,20,9,1,1,1,3,4,4,6,17,6,5,2,19,371,8,9,15,0,0,0,5,0,1,2,28,1,0,1,clean
4,9,9,8,36,2,26,1356,5286,3944762,4,12,69,1.07507,1.40891,8,0,2,5,12,2,99.6149,0.385109,0,332,0,1,2,1,5,0,1,0,7,0,0,1,6,0,0,1,61,0,0,0,1,0,0,7,1,1,1,3,1,0,1,clean
21,1,2,1,38,11,56,14,14,5294550,13,1,8,7.93818,0,16,28,7,15,7,4,32.1725,67.8017,0.025731,391,0,356.667,6,4,1,0,1,1,9,2,7,4,9,6,1,6,25,5,4,8,0,0,0,3,0,1,2,19,1,0,0,clean
52,2,2,2,93,7,64,192325,216250,797920,26,43,100,65.2609,0,12,2,3,6,8,3,33.4032,66.4337,0.16311,395,8,951.444,70,5,24,1,1,2,18,10,10,17,22,5,6,23,65,8,8,16,0,0,0,28,0,1,2,51,1,1,0,buggy
121,7,10,7,161,14,31,69935,105812,14942243,82,25,65,17.6163,0,2,2,1,2,23,8,0.099214,67.0545,32.8463,2336,7,1255.17,32,36,16,6,6,4,48,19,32,29,49,19,18,42,74,39,28,42,0,0,2,32,2,1,4,117,1,2,0,clean
37,4,3,3,54,9,40,9974,9974,5815,14,38,66,24.4969,0,7,2,3,6,28,5,36.5363,63.1051,0.358579,321,5,18.8,5,4,36,1,1,2,17,4,7,11,20,5,2,13,42,5,6,11,0,0,0,38,1,2,1,36,3,0,0,buggy
16,4,1,1,15,8,17,10575,10575,618854,12,6,12,33.4371,0,7,3,2,5,2,7,23.3492,73.944,2.70677,273,11,40,2,9,3,1,1,1,8,5,5,4,9,2,3,7,8,5,4,6,1,1,1,3,3,1,1,16,3,1,1,clean
44,422,40,38,66,13,25,2732412,2734080,338014,519,1,8,79.6328,0,3,6,3,8,4,3,0.895653,99.1035,0.000866,2609,4,1332.25,34,14,1,1,2,5,6,6,9,25,8,8,3,29,517,12,13,24,0,1,1,7,0,2,4,41,1,1,1,clean
112,3,3,3,114,29,46,1566576,1566580,2440806,38,4,11,25.5392,0,2,2,2,3,2,10,9.58828,90.2682,0.143466,1625,3,313,4,21,4,2,6,7,35,18,37,27,42,25,8,43,58,24,19,21,0,1,0,19,2,2,4,110,4,1,0,clean
36,337,32,30,53,13,25,34,34,4860455,415,1,7,23.2876,0,6,3,5,7,3,3,17.3332,79.2828,3.38399,2088,3,1065.8,28,11,1,0,2,4,5,5,7,20,7,6,2,23,413,10,10,19,0,0,1,6,0,2,3,33,1,0,1,clean
34,364,28,26,52,14,29,1366043,2738381,3932430,431,1,6,32.1911,0,4,9,5,10,3,3,10.9461,88.159,0.894886,2171,3,944.333,23,11,1,1,2,4,5,5,7,19,6,5,3,21,432,10,10,18,0,0,1,6,0,1,2,32,1,1,1,clean
53,86,3,3,66,24,42,22831,68841,20044,105,0,0,27.8255,0,3,13,6,6,1,3,0.056227,99.1589,0.784888,550,7,467.4,10,7,3,2,2,5,11,12,12,16,14,6,10,22,108,17,14,19,0,0,0,11,0,0,1,52,0,0,0,buggy
3,4,1,0,3,3,6,120225,119615,3215,3,1,8,21.4536,0,11,2,3,4,2,2,0.092987,1.50035,98.4067,80,0,241,1,3,0,0,0,0,2,2,1,0,2,1,2,1,3,1,1,3,0,0,0,0,2,1,1,1,3,0,0,clean
89,59,8,5,115,24,59,30981,61374,422229,82,53,171,10.5904,0,3,3,9,10,12,8,0.828728,98.6888,0.482518,906,19,269.25,10,9,43,3,2,6,28,11,30,21,35,11,6,38,115,30,18,24,0,1,0,52,1,0,5,85,1,1,0,buggy
3,4,1,0,3,3,6,4804281,4793254,0,3,1,8,42.7185,0,3,3,1,1,2,2,0.092987,1.50035,98.4067,40,0,120.5,1,2,0,0,0,0,2,2,1,0,2,1,2,1,3,1,1,3,0,0,0,0,2,1,1,1,3,0,0,buggy
56,10,1,1,69,18,47,391,391,156620,31,8,21,32.815,0,39,4,3,7,8,6,23.1976,73.8125,2.98993,744,3,474.105,25,9,16,1,2,2,18,11,13,14,21,8,8,19,42,13,12,13,0,0,0,20,0,0,1,55,0,0,0,clean
40,52,3,2,85,24,94,1554532,3108403,13617964,63,99,104,18.0912,0,4,6,3,4,28,5,14.7405,84.4902,0.769284,673,18,1015.29,24,4,69,1,1,2,22,5,5,7,23,3,4,10,119,7,6,12,0,0,0,72,0,0,0,39,0,0,0,buggy
14,1,0,1,29,5,18,908776,908780,25933,10,10,42,5.9771,4.59313,2,2,2,7,9,7,10.063,89.6833,0.253727,42,26,32.125,12,1,1,1,1,0,3,6,4,4,2,2,6,7,13,8,5,7,0,0,0,3,0,1,1,14,1,1,0,clean
82,28,6,5,152,25,174,449,454,29524,47,109,198,15.0995,0,9,5,5,12,35,6,17.7469,81.914,0.339158,604,11,491.424,18,5,70,3,1,4,41,10,18,16,45,7,8,26,135,21,15,21,0,1,0,77,1,1,4,80,2,1,0,buggy
24,1,1,1,31,30,57,32763,32763,2633368,9,2,6,9.86883,0,15,4,3,7,4,5,38.9899,55.6645,5.3456,247,15,694.448,23,4,3,1,1,1,7,4,9,5,8,4,4,10,16,7,5,5,0,0,0,5,0,0,0,24,1,0,0,buggy
27,23,8,8,79,5,10,12,12,1016187,56,1,5,109.016,0,32,3,2,5,3,12,14.5518,64.3337,21.1145,912,20,10.3333,2,11,1,2,2,2,6,6,6,10,6,4,7,12,65,14,12,27,0,1,0,6,0,0,1,27,1,1,0,clean
76,2,3,2,72,25,47,184,734,113277,32,22,49,12.1689,0,100,2,2,33,7,4,11.8256,87.9066,0.267825,343,5,358.611,33,5,4,2,3,3,22,17,20,18,31,10,8,29,35,16,14,13,0,0,0,11,1,1,2,73,2,1,0,buggy
2,0,0,0,3,1,2,418926,418926,140759,3,0,0,0.323096,0.823307,30,0,0,24,0,7,0.00051,0,99.9995,8,0,1799,10,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,buggy
41,0,1,1,43,14,29,19989,20118,3740,11,0,0,31.1837,0,3,9,14,11,8,3,2.1374,97.8618,0.000786,350,0,70.5,1,3,6,4,1,1,14,5,11,11,16,4,6,15,18,8,4,15,0,0,0,12,0,0,0,41,0,0,0,buggy
24,1,2,1,33,14,29,5667,10006,44420,10,0,0,13.9571,0,3,9,6,6,7,8,39.0157,60.7738,0.210501,305,22,71,1,4,3,2,1,1,8,4,7,6,10,3,4,8,14,7,6,10,0,0,0,6,0,0,1,23,0,0,0,buggy
92,0,0,0,151,5,233,14,14,61258,4,426,656,31.3515,0,71,2,5,57,166,7,7.6158,92.3835,0.000683,1343,76,101.5,5,2,203,0,0,0,83,1,4,2,84,2,0,4,149,0,0,4,0,0,0,201,0,0,0,92,0,0,0,buggy
26,3,3,2,47,5,14,162,162,21595495,20,19,120,9.38292,0,103,2,1,24,11,11,25.5268,73.1721,1.30108,205,5,0.666667,1,4,1,2,1,1,9,7,7,6,13,6,4,6,25,9,13,8,0,0,1,4,1,0,3,25,0,3,0,buggy
227,14,17,15,441,28,220,1212095,1212095,2607988,76,392,458,46.1619,0,3,3,1,3,107,17,36.1214,63.672,0.20658,3446,5,273.714,8,17,299,7,7,12,117,26,45,48,127,31,17,62,370,38,34,45,0,2,1,320,4,2,7,224,7,2,1,clean
2,0,0,0,0,2,2,8799290,8531768,1797779,1,0,6,24.7706,0,2,2,2,1,1,5,80.9045,15.5779,3.51759,20,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,clean
49,10,4,2,66,17,33,35366,138900,5115,27,0,0,30.555,0,2,2,2,3,7,3,4.10765,95.239,0.653374,852,5,27,1,14,6,4,3,3,20,8,13,11,24,6,5,17,31,17,15,21,0,0,0,14,1,0,7,46,1,4,0,clean
16,908,18,18,26,6,15,72,2,36,933,0,0,19.3456,0,1,3,1,2,8,33,0.691728,87.4556,11.8526,3895,33,196.5,2,6,0,0,2,2,3,4,3,6,3,2,3,9,934,9,8,19,0,0,0,3,0,0,1,16,0,2,0,clean
16,908,18,18,26,6,15,19,11,90,933,0,0,11.0005,0,2,3,1,2,8,33,0.691728,87.4556,11.8526,3895,33,196.5,2,6,0,0,2,2,3,4,3,6,3,2,3,9,934,9,8,19,0,0,0,3,0,0,1,16,0,2,0,clean
142,1,2,3,119,25,47,1911218,3822436,0,42,51,91,27.514,0,2,2,1,1,12,6,0.011456,99.9877,0.000821,371,1,834.833,95,5,11,3,8,8,40,34,37,33,49,21,21,54,48,28,21,28,0,0,0,30,1,0,1,142,1,2,0,clean
314,23,26,23,725,25,170,26712,106755,1864879,95,809,956,142.295,0,4,10,5,11,217,12,47.4395,52.4124,0.148048,4115,1,1012.8,57,15,593,9,7,15,187,33,41,59,196,27,26,71,650,45,40,63,0,3,1,618,3,1,5,311,4,2,1,clean
14,0,0,0,13,8,17,21,21,1458086,6,3,7,22.9806,0,13,6,4,11,1,8,21.9872,72.2852,5.72767,184,2,114.25,4,5,1,1,1,0,5,3,5,2,6,4,1,4,6,2,3,3,0,0,0,3,0,0,1,14,0,1,0,clean
37,2,2,2,42,46,90,1140440,1140440,3533,20,2,9,18.937,0,4,5,3,5,4,6,9.13488,88.0109,2.85418,651,11,234.488,7,9,2,2,1,2,10,7,10,10,12,6,5,14,23,9,8,8,0,0,0,6,0,0,1,36,0,0,0,clean
12,0,0,0,12,6,15,1,1,3068391,6,5,12,15.1802,0,10,3,2,11,3,7,32.5887,56.9704,10.4409,163,4,29.6,1,4,2,0,1,0,5,2,3,1,4,3,3,3,4,3,2,3,0,0,0,3,0,0,0,11,0,0,0,clean
14,1,1,1,13,23,52,151185,151185,1247573,5,2,5,23.445,0,6,13,6,9,2,4,33.7277,55.2008,11.0715,252,4,289.958,8,4,1,1,1,0,5,2,5,4,6,3,1,6,7,3,2,3,0,0,0,2,1,1,1,13,2,0,0,clean
