@relation 'data/final_8020_regression.csv-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R100-weka.filters.unsupervised.attribute.Remove-R115-weka.filters.unsupervised.attribute.Remove-R1-5,17-18,20,26-27,31-37,42,45-46,50-68,71,78-84,93,96-100,102,106,109,113'

@attribute postbugs numeric
@attribute metrics29 numeric
@attribute metrics28 numeric
@attribute metrics27 numeric
@attribute metrics26 numeric
@attribute metrics25 numeric
@attribute metrics24 numeric
@attribute metrics23 numeric
@attribute metrics22 numeric
@attribute metrics21 numeric
@attribute metrics20 numeric
@attribute metrics9 numeric
@attribute metrics8 numeric
@attribute metrics7 numeric
@attribute metrics6 numeric
@attribute metrics5 numeric
@attribute metrics4 numeric
@attribute metrics3 numeric
@attribute metrics2 numeric
@attribute metrics1 numeric
@attribute metrics19 numeric
@attribute metrics18 numeric
@attribute metrics16 numeric
@attribute metrics15 numeric
@attribute metrics14 numeric
@attribute metrics13 numeric
@attribute metrics12 numeric
@attribute metrics11 numeric
@attribute metrics10 numeric
@attribute metrics57 numeric
@attribute metrics56 numeric
@attribute metrics55 numeric
@attribute metrics54 numeric
@attribute metrics53 numeric
@attribute metrics52 numeric
@attribute metrics51 numeric
@attribute metrics50 numeric
@attribute metrics49 numeric
@attribute metrics48 numeric
@attribute metrics47 numeric
@attribute metrics46 numeric
@attribute metrics45 numeric
@attribute metrics44 numeric
@attribute metrics43 numeric
@attribute metrics42 numeric
@attribute metrics41 numeric
@attribute metrics40 numeric
@attribute metrics39 numeric
@attribute metrics38 numeric
@attribute metrics37 numeric
@attribute metrics36 numeric
@attribute metrics35 numeric
@attribute metrics34 numeric
@attribute metrics33 numeric
@attribute metrics32 numeric
@attribute metrics31 numeric
@attribute metrics30 numeric

@data
0,72,3,3,2,82,19,34,68395,137613,603839,42,6,19,7.19072,6.81838,2,4,3,4,5,10,3.3162,81.2355,15.4483,1244,1,360.769,8,18,5,2,3,2,24,13,17,19,26,10,11,26,45,16,11,19,0,0,0,12,0,1,1,70,1,0,0
3,68,3,3,2,80,50,216,8269,16659,362236,31,34,36,11.554,6.65427,2,6,5,9,12,7,10.507,74.8239,14.669,1176,6,578.333,12,12,26,2,3,3,24,10,15,19,26,10,9,25,45,14,11,18,0,0,0,34,0,1,2,66,1,0,0
0,45,2,3,2,45,13,25,38989,77979,619385,23,2,4,1.67369,2.37848,2,2,2,3,4,9,4.9841,91.3559,3.65998,761,4,1215,52,15,2,1,2,0,16,7,13,11,16,10,6,15,21,10,8,12,0,0,0,5,1,1,2,43,2,0,0
0,1,0,0,0,1,1,2,0,0,106,1,0,2,0,0,0,0,0,0,0,3,91.3462,0,8.65385,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,53,2,2,2,55,11,22,137767,275202,0,25,3,7,0.482067,1.38095,2,2,1,3,1,10,8.70755,87.9979,3.29457,893,0,30.3333,4,19,2,0,4,0,20,6,15,13,19,14,5,18,27,11,9,14,0,0,0,6,1,1,2,51,2,0,0
0,90,4,6,5,125,45,200,1317663,1375925,2016841,41,82,114,1.14602,2.15105,2,2,1,3,37,7,9.37626,74.7355,15.8882,2036,6,683.273,14,12,51,2,5,7,36,12,15,27,36,12,9,33,81,17,15,27,0,0,0,65,1,1,2,88,2,0,0
0,15,0,1,1,18,5,9,1002670,2009191,5019508,11,4,10,3.72418,3.95,2,2,2,2,2,12,27.3687,69.337,3.29436,278,0,616.333,5,7,2,0,0,0,6,2,4,3,7,3,2,4,10,3,3,4,0,0,0,3,1,0,1,14,1,0,0
0,15,0,1,1,26,2,9,33797,67594,184,13,9,22,1.01539,1.66667,3,2,1,2,2,21,25.9428,64.3693,9.68791,335,0,0,1,9,4,1,0,0,9,1,4,2,10,4,1,1,16,2,4,7,0,0,0,4,2,0,0,15,2,0,0
0,15,10,4,3,14,7,31,0,325353,0,6,66,73,0,0,0,0,0,0,23,7,65.822,32.698,1.47999,622,0,34,4,0,25,0,0,1,13,2,6,6,14,3,1,8,30,1,1,2,4,0,1,18,11,2,2,14,11,1,1
0,58,10,5,3,74,7,54,640078,640078,328,16,214,148,0.071429,1.07143,2,2,0,1,35,5,3.28072,66.5686,30.1506,1955,6,36,2,0,151,1,1,3,47,2,6,14,48,3,1,17,77,3,1,11,6,0,0,150,5,3,6,54,7,2,1
0,38,0,0,1,36,11,21,82571,82644,4266,11,4,30,3.68088,3.85577,2,3,10,4,6,3,0.746395,98.6762,0.577437,589,5,693.5,19,4,1,1,2,1,12,10,8,9,14,4,7,14,16,8,7,8,0,0,0,3,0,1,0,38,1,0,0
0,10,0,1,0,10,2,7,0,50665,1122614,7,7,16,0,0,0,0,0,0,2,6,63.9659,33.1201,2.914,78,0,0,1,0,1,0,0,0,4,1,2,1,5,1,1,2,4,3,2,3,0,0,0,0,0,0,1,8,0,0,0
0,31,2,1,1,30,13,20,32528,50665,1122614,16,6,17,17.7366,11.1498,2,2,2,5,3,7,11.5062,86.1043,2.38953,522,22,1893.88,52,9,1,1,2,1,11,6,8,6,12,5,5,11,15,8,5,6,0,0,0,5,0,1,1,29,2,0,0
0,9,0,0,0,9,5,13,75063,299763,10418395,2,5,10,2.98695,2.875,2,2,2,2,5,6,18.0731,23.642,58.2849,150,0,2,1,2,1,1,1,1,3,2,1,1,6,0,0,2,3,1,3,3,0,0,0,3,0,0,0,8,0,0,0
0,219,428,255,254,873,11,420,0,1510658,0,1131,0,0,0,0,0,0,0,0,193,4,24.5762,74.6883,0.735522,13807,26,320.667,12,0,497,2,2,5,181,8,7,22,182,6,7,23,1740,18,18,36,0,0,0,505,0,0,1,219,0,0,0
0,64,171,111,110,262,9,381,0,1510658,0,479,13,46,0,0,0,0,0,0,70,12,74.9829,24.8102,0.206809,4484,34,525.25,19,0,101,3,1,4,46,6,5,10,47,5,7,9,607,13,14,21,1,0,1,106,3,1,1,63,2,0,1
0,22,2,0,0,29,8,12,62313,124624,0,15,0,0,0.126367,1.12778,2,2,1,1,7,6,14.9804,78.6159,6.40369,405,0,6,1,8,0,0,1,1,8,3,5,7,10,5,1,8,14,4,5,8,0,0,0,2,0,0,2,21,1,1,0
3,87,221,145,145,331,7,381,1510658,1510658,0,619,127,49,0,1,0,2,0,1,92,7,62.7247,32.1547,5.12054,2706,13,66,8,0,240,1,1,4,69,3,4,11,69,3,4,11,802,8,9,22,0,0,0,245,0,0,0,87,0,0,0
5,55,29,18,18,105,24,433,0,0,0,93,18,43,0,0,0,0,0,0,20,4,14.1672,82.7203,3.11247,1350,3,1406.07,44,0,66,1,2,3,26,8,10,11,29,6,5,16,143,9,7,12,0,0,0,71,0,0,1,54,1,0,0
0,52,61,41,40,165,14,381,0,0,0,180,39,40,0,0,0,0,0,0,53,6,46.4578,34.7238,18.8184,2613,13,348.545,15,0,101,2,1,3,33,4,8,8,33,6,5,9,279,7,7,13,0,0,0,107,1,1,1,51,1,0,0
3,49,12,9,8,91,33,381,0,0,0,46,67,87,0,0,0,0,0,0,28,5,27.6837,69.168,3.14823,1180,5,1058.01,40,0,76,1,1,2,27,5,8,10,28,5,4,14,95,8,6,11,0,0,0,80,1,1,1,48,1,0,0
0,22,6,4,1,39,3,22,0,4739684,0,13,0,0,0,0,0,0,0,0,16,2,42.7112,56.3812,0.907589,601,0,113,3,0,52,0,0,2,13,3,4,5,16,3,1,6,34,4,6,4,0,1,0,55,1,0,3,20,1,0,1
0,125,84,54,53,249,53,389,0,0,0,241,136,131,0,0,0,1,0,0,68,613,24.2312,73.3565,2.4123,2941,4,928.182,40,0,216,2,3,6,65,11,16,35,67,8,8,44,381,18,12,29,1,0,0,225,1,1,1,124,1,0,0
0,38,15,31,31,102,6,15,0,899470,1596476,159,0,0,0,0,0,0,0,0,9,3,0.209571,99.781,0.009384,1288,0,89,8,0,0,0,0,2,6,5,11,16,5,15,6,12,104,28,30,17,0,0,0,2,0,0,1,37,0,0,0
0,4,4,2,1,4,3,5,135987,899470,1596476,6,0,0,1.32197,2.07407,2,4,3,2,0,4,0.020271,99.9797,0,97,0,837,11,1,0,0,0,0,1,0,1,1,1,1,0,2,5,2,2,2,0,0,0,0,0,0,1,2,0,0,0
0,42,37,42,42,115,8,36,17663,60526,1190390,180,14,411,1.11661,2.18519,2,3,1,2,370,6,35.9953,62.5776,1.42705,1660,1,41.7143,3,7,6,2,1,3,8,7,10,17,10,6,6,20,199,11,10,17,0,0,0,11,0,0,0,42,1,0,0
0,29,1,1,2,66,7,32,0,145798,302048,13,9,65,0,0,0,0,0,0,26,3,58.3313,41.6367,0.032019,730,0,80.3333,4,0,12,1,0,0,8,3,8,12,9,5,2,14,53,5,4,8,0,0,0,13,0,1,0,29,1,0,0
0,67,57,11,11,106,39,61,873,2672,10504320,81,73,112,11.9033,6.75,6,14,2,8,49,5,76.4652,23.5284,0.006413,1631,0,4265.25,82,3,50,2,1,6,29,5,9,28,31,6,3,30,147,8,9,20,0,0,0,58,2,2,2,66,4,0,0
0,127,4,3,1,86,14,24,174063,174063,1544,32,8,25,3.96635,3.83814,2,5,5,5,2,4,11.9983,86.977,1.02471,1784,3,155.25,2,21,2,3,3,5,32,12,45,38,35,38,8,45,43,21,17,14,0,0,1,11,0,1,3,124,1,0,0
0,111,4,4,3,87,17,29,19390,77532,221643,31,15,38,9.10915,6.23877,4,4,3,6,2,3,15.9142,83.0338,1.05202,1614,2,106.429,2,19,7,3,3,4,31,13,37,31,35,29,9,39,42,21,18,18,0,0,1,16,0,1,3,109,1,1,0
0,15,0,1,1,20,4,13,140091,138069,0,8,6,21,1.36472,3.27778,2,7,2,4,6,10,35.1488,60.7524,4.09882,231,0,0,1,6,0,0,2,1,5,5,4,2,4,5,3,3,10,4,5,3,0,0,0,3,0,0,0,16,0,0,0
0,5,1,0,1,4,2,13,391831,657199,4884237,3,25,12,2.41005,3.5,2,5,1,3,7,6,46.9032,5.35478,47.742,116,0,168,4,1,21,0,0,1,4,0,0,1,4,1,1,1,3,1,2,1,0,0,0,21,1,1,0,4,1,0,0
1,132,157,91,91,379,21,500,0,8,187,415,151,518,0,0,0,0,0,0,85,948,41.3616,46.8173,11.8211,5638,4,423.048,17,0,232,2,3,6,84,11,15,28,86,11,9,32,664,15,13,26,0,0,0,241,4,1,2,130,5,1,0
0,372,493,282,280,1368,16,495,0,8,187,1265,676,2079,0,0,0,0,0,0,303,2069,31.6788,60.0449,8.27637,19891,9,428.6,18,0,780,6,4,13,280,17,21,56,284,15,15,60,2289,35,34,66,0,1,0,800,1,0,3,370,1,1,0
1,96,21,15,14,157,56,454,4,8,187,69,171,137,22.392,9.60465,9,3,11,26,47,5,25.3972,73.8622,0.740587,2309,6,1261.43,34,1,238,2,2,3,56,7,14,21,58,8,5,27,174,12,8,13,0,0,0,244,1,1,1,94,1,0,0
1,148,210,123,122,486,31,513,286,286,0,557,131,617,1.6995,2.14762,5,4,7,4,98,1284,20.5382,70.6912,8.77062,6486,6,721.125,30,2,226,2,3,7,94,10,15,31,96,10,8,36,876,17,15,33,0,0,0,237,1,1,2,146,1,0,0
0,83,228,148,147,349,10,381,0,111204,1614107,638,16,59,0,0,0,0,0,0,92,15,72.4228,27.5527,0.024489,4468,36,525.25,25,0,135,3,1,5,60,7,6,13,61,6,8,11,809,17,18,27,1,0,1,141,3,1,1,82,2,0,1
0,41,2,1,2,49,18,54,19451,111204,1614107,18,30,27,5.258,5.66667,2,2,1,2,10,5,26.0038,72.7633,1.23294,826,12,598.056,21,5,23,1,1,1,15,7,11,9,17,7,5,13,31,8,6,9,0,0,0,27,0,1,1,40,1,0,0
1,122,103,62,62,347,30,498,0,0,150640,278,206,558,0,1,0,1,0,1,77,784,29.4869,66.8264,3.68669,4455,4,526.077,25,0,174,2,2,5,77,8,12,26,79,7,6,32,523,15,11,26,0,0,0,182,1,1,2,121,1,1,0
1,18,1,1,1,19,7,11,0,7749,150640,10,15,38,0,0,0,0,0,0,2,5,28.6393,70.9788,0.381919,221,11,419,26,0,2,0,2,1,6,4,5,5,7,3,1,9,9,4,4,5,0,0,0,5,1,1,0,18,1,0,0
0,44,2,2,2,43,12,37,3424,7749,150640,25,16,44,1.87217,3.47407,3,4,1,3,7,8,14.0703,83.1654,2.76425,721,6,1591.18,45,12,2,1,1,1,15,8,12,10,18,9,5,13,24,7,7,10,0,0,0,4,0,1,1,42,1,0,0
0,124,8,10,10,192,9,57,19876868,19876869,0,34,301,362,0,2,0,2,0,1,102,5,18.4557,81.3376,0.206714,2715,8,26,3,0,197,3,2,2,79,9,11,26,79,3,10,33,174,16,9,25,0,1,1,198,2,2,2,123,3,1,1
0,17,2,1,1,26,5,7,150502,258917,2893258,14,2,8,3.00666,3.4,2,2,1,2,1,4,5.28833,94.2971,0.414523,355,8,2,2,11,0,1,1,1,6,4,6,4,7,5,3,6,13,6,6,5,0,0,0,3,1,1,2,15,2,1,0
1,23,0,1,0,20,10,12,0,112965,0,8,14,40,0,0,0,0,0,0,3,7,63.4423,35.8011,0.756552,141,0,0.333333,4,0,3,2,1,1,4,4,11,4,7,6,2,8,9,4,3,5,0,0,0,7,0,0,1,22,0,0,0
0,7,2,0,2,7,2,13,0,0,0,4,49,24,0,0,0,0,0,0,13,6,88.5568,10.7096,0.733614,216,0,5,1,0,41,0,0,1,7,0,0,2,7,1,0,1,5,1,3,2,0,0,0,42,1,1,0,7,2,0,0
0,46,0,1,1,94,4,37,0,62878,0,8,160,150,0,0,0,0,0,0,39,9,0.652528,0.373996,98.9735,1802,0,74,6,0,121,0,1,1,37,2,2,5,38,1,0,7,91,0,1,4,0,0,0,123,0,0,0,46,0,0,0
1,21,1,1,1,20,5,11,0,0,0,10,10,21,0,0,0,0,0,0,6,6,0.206634,99.7922,0.001156,115,22,120.333,8,0,3,0,0,1,6,2,6,6,7,6,2,6,6,5,6,6,0,0,0,4,0,0,0,20,0,0,0
0,46,0,1,1,94,4,37,0,62878,0,8,160,150,0,0,0,0,0,0,39,9,0.652528,0.373996,98.9735,1802,0,74,6,0,121,0,1,1,37,2,2,5,38,1,0,7,91,0,1,4,0,0,0,123,0,0,0,46,0,0,0
0,71,0,1,2,85,18,33,62878,62878,0,47,8,26,0.857097,1.63704,3,3,1,4,10,4,1.99995,97.9263,0.073728,1203,2,25.5,5,22,3,1,2,5,27,12,13,17,28,6,10,26,40,20,14,17,0,0,1,7,0,1,1,70,0,2,0
0,33,253,8,8,62,16,27,0,0,0,294,4,105,2.47487,4.5,1,2,1,2,1,20,0.507114,68.9071,30.5858,1630,3,153,5,11,0,1,2,4,3,9,3,19,4,3,7,21,275,13,14,28,0,0,0,7,0,0,0,33,0,1,0
0,33,253,8,8,62,16,27,3146344,3147128,0,294,4,105,0.108786,1.30769,2,3,1,1,1,20,0.507114,68.9071,30.5858,1630,3,153,5,11,0,1,2,4,3,9,3,19,4,3,7,21,275,13,14,28,0,0,0,7,0,0,0,33,0,1,0
0,33,253,8,8,62,16,27,5780992,5779522,0,294,4,105,0.801784,1.85714,2,3,1,2,1,20,0.507114,68.9071,30.5858,1630,3,153,5,11,0,1,2,4,3,9,3,19,4,3,7,21,275,13,14,28,0,0,0,7,0,0,0,33,0,1,0
0,33,253,8,8,62,16,27,5780891,5779343,0,294,4,105,0.556731,1.75,2,3,1,2,1,20,0.507114,68.9071,30.5858,1630,3,153,5,11,0,1,2,4,3,9,3,19,4,3,7,21,275,13,14,28,0,0,0,7,0,0,0,33,0,1,0
4,54,211,31,31,75,17,33,9472740,9538128,4212632,305,15,84,2.02208,4.60053,2,2,1,3,2,227,3.8751,84.609,11.5159,1250,12,995.917,19,7,2,3,3,5,9,11,14,24,12,9,8,30,288,17,15,27,0,1,1,11,1,1,3,52,2,1,1
0,25,127,5,5,43,16,27,402,12480,802075,150,6,65,19.4037,9.78038,7,20,12,12,4,12,11.1958,73.2028,15.6014,937,15,208.667,5,7,1,1,1,2,5,7,3,12,6,2,6,13,144,9,9,18,0,0,0,5,0,0,1,24,0,1,0
0,91,4,5,4,125,44,121,218536,218545,63958,42,53,72,7.89902,5.27964,2,3,3,4,18,7,12.0554,86.2708,1.67376,1575,3,705.405,32,14,40,2,3,4,32,16,22,22,38,15,10,31,82,19,17,21,0,0,0,49,1,1,2,89,2,1,0
0,71,0,1,2,85,18,33,86182,88484,4279837,47,8,26,0.8,1.73333,2,2,1,2,10,4,1.99995,97.9263,0.073728,1203,2,25.5,5,22,3,1,2,5,27,12,13,17,28,6,10,26,40,20,14,17,0,0,1,7,0,1,1,70,0,2,0
0,75,6,8,4,261,9,96,0,3321237,0,27,212,330,0,0,0,0,0,0,78,16,3.31902,96.6139,0.067054,1965,0,646,15,0,148,0,1,4,51,6,3,15,50,3,7,16,239,12,11,19,0,0,0,151,1,2,5,69,2,0,1
0,2,0,0,0,1,2,3,68870,0,0,1,0,0,6.52825,5.58333,2,3,2,2,1,3,99.9645,0.017438,0.018024,24,0,190,4,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,75,6,8,4,261,9,96,4069159,4069159,0,27,212,330,0,1.33333,0,2,0,1,78,16,3.31902,96.6139,0.067054,1965,0,646,15,0,148,0,1,4,51,6,3,15,50,3,7,16,239,12,11,19,0,0,0,151,1,2,5,69,2,0,1
0,18,0,0,0,16,6,10,0,998,34502,5,9,33,0,0,0,0,0,0,10,7,9.00118,90.0908,0.908014,224,0,1,2,0,0,2,1,1,7,0,6,4,6,5,2,5,6,4,1,5,0,0,0,4,0,0,0,17,0,0,0
0,75,6,8,4,261,9,96,2569961,2569961,0,27,212,330,0,2,0,2,0,1,78,16,3.31902,96.6139,0.067054,1965,0,646,15,0,148,0,1,4,51,6,3,15,50,3,7,16,239,12,11,19,0,0,0,151,1,2,5,69,2,0,1
0,37,2,5,3,90,6,26,0,998,34502,17,20,137,0,0,0,0,0,0,44,5,40.9873,58.5216,0.491125,724,0,89.5,8,0,2,2,2,2,13,3,7,15,12,6,4,17,73,6,4,17,0,0,0,8,1,0,2,34,1,0,0
0,18,0,0,0,16,6,10,0,998,34502,5,9,33,0,0,0,0,0,0,10,7,9.00118,90.0908,0.908014,224,0,1,2,0,0,2,1,1,7,0,6,4,6,5,2,5,6,4,1,5,0,0,0,4,0,0,0,17,0,0,0
0,65,13,7,6,130,5,140,998,998,34502,35,118,224,0.67082,1.75,3,5,0,3,68,19,34.2354,48.8443,16.9203,1483,0,2.5,3,0,63,0,1,0,52,2,4,7,54,1,0,10,142,6,4,4,0,0,0,63,0,0,2,64,0,1,0
0,14,0,0,0,19,8,17,2289,8752,34502,5,0,0,12.8612,8.7,2,12,4,6,2,8,0.05005,99.945,0.00495,212,0,455,14,4,0,1,1,1,3,1,7,4,3,5,1,6,10,3,2,4,0,0,0,3,0,0,1,14,0,1,0
0,33,11,3,0,63,6,15,0,1200976,1906231,20,41,101,0,0,0,0,0,0,38,7,99.9871,0.012006,0.000941,810,0,4870,155,0,16,0,0,2,14,2,4,12,15,3,1,13,56,6,7,10,1,0,0,15,1,0,3,30,1,0,0
0,4,0,0,0,2,3,4,0,43,145,3,0,24,0,0,0,0,0,0,8,2,5.57995,94.0289,0.391155,75,14,3,1,0,0,0,0,1,2,1,1,1,3,0,1,2,0,1,0,1,0,0,0,1,1,0,1,3,2,0,0
0,23,2,1,1,12,7,10,0,43,145,14,24,45,0,0,0,0,0,0,4,3,2.78997,96.9845,0.225518,398,10,2.5,1,0,3,1,1,1,9,8,6,6,11,3,7,9,7,4,2,5,0,0,0,4,5,2,2,21,8,0,0
0,57,11,2,2,99,21,141,22,43,145,31,84,102,1.67439,2.55753,2,3,4,5,17,8,7.70853,73.2908,19.0006,1418,5,1112,16,7,59,2,1,2,27,8,12,12,28,8,7,15,76,13,11,14,0,0,0,63,0,0,1,56,1,0,0
0,220,18,22,19,291,25,220,0,1200976,1906231,68,977,553,0,0,0,0,0,0,113,7,15.7899,84.1236,0.08647,4335,2,122.333,4,0,819,3,4,9,124,14,42,43,128,31,9,54,271,21,15,43,0,0,0,834,0,0,4,217,0,1,0
0,20,1,1,1,42,5,13,158033,158032,0,15,7,23,1.17189,2.16607,2,2,2,3,3,6,9.9915,42.5748,47.4337,448,0,12.5,3,8,3,1,1,1,5,6,7,2,10,1,2,7,22,8,8,8,0,0,0,5,0,0,0,20,0,0,0
0,175,4,5,3,150,20,74,0,1265262,5025640,21,528,255,0,0,0,0,0,0,76,4,12.2296,87.7694,0.000995,4745,50,195,5,0,427,1,0,4,92,8,20,57,94,16,7,60,126,8,7,21,0,0,0,432,1,1,3,172,2,0,0
0,26,3,3,2,47,5,14,0,660208,11107719,20,19,120,0,0,0,0,0,0,11,11,25.5268,73.1721,1.30108,614,5,2,1,0,1,2,1,1,9,7,7,6,13,6,4,6,25,9,13,8,0,0,1,4,1,0,3,25,0,3,0
0,26,3,3,2,47,5,14,0,660208,11107719,20,19,120,0,0,0,0,0,0,11,11,25.5268,73.1721,1.30108,614,5,2,1,0,1,2,1,1,9,7,7,6,13,6,4,6,25,9,13,8,0,0,1,4,1,0,3,25,0,3,0
0,21,3,3,2,42,5,16,0,660208,11107719,13,16,82,0,0,0,0,0,0,10,12,49.3316,47.9848,2.68361,521,3,1.5,1,0,2,1,2,1,8,6,5,5,9,5,3,6,26,6,9,9,0,0,1,5,1,1,2,20,0,2,0
0,24,2,3,1,44,6,17,0,660208,11107719,13,13,80,0,0,0,0,0,0,9,14,51.4078,47.1174,1.4748,575,3,2,2,0,1,2,1,2,7,5,7,7,8,7,4,7,27,6,8,9,0,0,1,5,1,0,3,23,0,2,0
0,26,3,3,2,47,5,14,0,660208,11107719,20,19,120,0,0,0,0,0,0,11,11,25.5268,73.1721,1.30108,614,5,2,1,0,1,2,1,1,9,7,7,6,13,6,4,6,25,9,13,8,0,0,1,4,1,0,3,25,0,3,0
1,20,3,2,2,21,20,43,572472,1161645,2344252,10,4,10,7.39488,7.45278,2,4,1,7,2,4,17.045,76.3589,6.59614,354,2,541.75,15,4,2,1,1,2,7,4,7,4,9,4,4,7,12,6,4,7,0,1,1,4,1,1,2,18,2,1,0
0,24,16,6,6,55,5,10,0,1199182,1500171,37,4,18,0,0,0,0,0,0,4,7,4.60023,94.7263,0.673461,403,4,13.7778,2,0,1,1,1,2,6,6,6,9,7,4,5,11,46,10,8,19,0,0,1,4,1,2,2,22,3,0,0
0,40,2,3,3,44,21,62,59310,120640,1984540,22,0,0,5.1,5.20372,2,2,3,3,3,6,11.7883,86.6204,1.59126,307,10,382.611,11,4,1,1,1,1,10,7,11,11,12,7,6,15,28,9,7,9,0,0,0,4,0,1,1,38,1,0,0
1,25,1,1,1,29,7,16,889145,896311,820479,14,0,0,0.542907,2.23684,2,3,1,2,4,5,12.2806,86.3002,1.41921,198,0,529.769,24,4,1,1,0,0,7,4,7,7,8,5,3,9,14,7,6,6,0,0,0,2,0,1,1,24,1,0,0
0,29,1,1,1,27,9,17,458,3790,9958,13,0,0,50.1117,39.855,2,9,4,5,2,3,2.47566,97.5166,0.007735,459,3,976.2,10,8,0,1,1,1,8,5,8,8,8,6,5,11,12,8,6,5,0,0,0,3,0,1,1,27,1,0,0
0,7,6,1,1,10,6,13,0,5751998,6631737,6,0,10,0,0,0,0,0,0,9,3,99.9023,0.095632,0.002079,165,0,120,1,0,0,0,0,0,1,0,4,2,0,4,1,2,7,4,4,3,0,0,0,0,0,0,1,6,0,0,0
0,5,0,0,0,11,2,5,826378,1652569,7,7,2,6,1.13312,8.44444,2,2,1,1,6,7,5.73212,94.0638,0.204095,120,0,25,2,5,0,0,1,1,2,2,1,0,2,0,1,2,5,1,1,4,0,0,0,2,0,0,0,5,0,0,0
0,7,6,1,1,10,6,13,0,5751998,6631737,6,0,10,0,0,0,0,0,0,9,3,99.9023,0.095632,0.002079,83,0,60,1,0,0,0,0,0,1,0,4,2,0,4,1,2,7,4,4,3,0,0,0,0,0,0,1,6,0,0,0
0,5,0,0,0,11,2,5,911612,1823041,3922266,7,2,6,1.2862,7.77778,2,3,1,1,6,7,5.73212,94.0638,0.204095,120,0,25,2,5,0,0,1,1,2,2,1,0,2,0,1,2,5,1,1,4,0,0,0,2,0,0,0,5,0,0,0
0,43,104,3,2,43,9,18,3079011,5751998,6631737,86,4,24,3.79794,6.23333,2,2,1,3,13,90,22.0424,77.9443,0.013325,1274,34,92.5,1,14,1,1,2,3,6,8,12,19,7,8,7,23,111,14,11,14,0,0,0,8,0,0,1,42,0,1,0
0,76,205,3,2,77,9,18,0,0,0,166,0,0,5.15364,4.8,2,4,1,3,25,175,39.8606,60.1262,0.013207,2366,8,166,1,23,1,1,2,6,9,15,19,35,10,13,13,42,217,24,19,26,0,0,0,11,0,0,1,76,0,1,0
0,76,205,3,2,77,9,18,2467,4935,78608,166,0,0,2.0702,2,3,10,1,5,25,175,39.8606,60.1262,0.013207,2366,8,166,1,23,1,1,2,6,9,15,19,35,10,13,13,42,217,24,19,26,0,0,0,11,0,0,1,76,0,1,0
0,76,205,3,2,77,9,18,4009,7782,38063,166,0,0,1.35647,2.4,2,6,1,3,25,175,39.8606,60.1262,0.013207,2366,8,166,1,23,1,1,2,6,9,15,19,35,10,13,13,42,217,24,19,26,0,0,0,11,0,0,1,76,0,1,0
0,76,205,3,2,77,9,18,0,0,0,166,0,0,10.1074,8.2,2,6,1,3,25,175,39.8606,60.1262,0.013207,2366,8,166,1,23,1,1,2,6,9,15,19,35,10,13,13,42,217,24,19,26,0,0,0,11,0,0,1,76,0,1,0
0,76,205,3,2,77,9,18,0,0,0,166,0,0,0.494872,1.42857,2,5,2,4,25,175,39.8606,60.1262,0.013207,2366,8,166,1,23,1,1,2,6,9,15,19,35,10,13,13,42,217,24,19,26,0,0,0,11,0,0,1,76,0,1,0
0,76,205,3,2,77,9,18,273570,547139,139432,166,0,0,1.01913,1.83333,2,6,1,3,25,175,39.8606,60.1262,0.013207,2366,8,166,1,23,1,1,2,6,9,15,19,35,10,13,13,42,217,24,19,26,0,0,0,11,0,0,1,76,0,1,0
0,18,0,1,1,20,7,15,6981,15099,32190,9,0,0,17.1049,15.4347,2,10,5,7,2,2,22.437,77.5629,0.000111,296,2,941,8,6,0,0,0,0,5,2,5,5,5,4,3,6,9,5,4,4,0,0,0,0,0,0,0,17,0,0,0
4,44,1,1,1,48,31,54,450627,450635,42669,21,10,23,39.0095,13.9575,2,4,3,7,10,4,11.5945,86.2904,2.11507,515,2,1071.28,35,3,3,1,2,2,12,8,12,12,15,7,6,17,25,9,7,10,0,0,0,8,0,0,1,43,0,0,0
0,55,1,1,0,70,11,47,0,260314,553151,10,138,121,0,0,0,0,0,0,35,3,10.6645,89.3235,0.011929,1670,0,233.5,7,0,106,1,0,2,27,3,9,17,29,7,2,18,54,3,4,9,0,0,0,109,0,0,1,54,0,0,0
0,22,3,2,2,26,7,11,0,260314,553151,9,23,44,0,0,0,0,0,0,13,4,48.8986,51.0728,0.028621,483,0,72,2,0,8,1,1,1,10,3,5,5,11,3,2,7,21,4,4,5,0,0,0,10,0,1,1,21,1,0,0
0,55,1,1,0,70,11,47,0,260314,553151,10,138,121,0,0,0,0,0,0,35,3,10.6645,89.3235,0.011929,1670,0,233.5,7,0,106,1,0,2,27,3,9,17,29,7,2,18,54,3,4,9,0,0,0,109,0,0,1,54,0,0,0
0,21,0,0,0,17,7,11,0,260314,553151,7,14,30,0,0,0,0,0,0,2,4,0.347055,99.647,0.00596,334,0,121,2,0,0,1,0,1,6,3,4,7,9,4,2,6,6,2,5,4,0,0,0,2,0,0,0,20,0,0,0
