@relation 'data/final_8020_regression.csv-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R100-weka.filters.unsupervised.attribute.Remove-R115-weka.filters.unsupervised.attribute.Remove-R1-3,7-17,19-25,28-30,32-35,37-53,56-60,64-83,85-92,94-108,110-114'

@attribute BUGFIXES numeric
@attribute AGE numeric
@attribute postbugs numeric
@attribute LOC_ADDED numeric
@attribute AVE_LOC_ADDED numeric
@attribute REVISONS numeric
@attribute MAX_CODECHURN numeric
@attribute WEIGHTD_AGE numeric
@attribute MAX_LOC_DELETED numeric
@attribute AUTHORS numeric
@attribute AVG_LOC_DELETED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVE_CODECHURN numeric
@attribute CODECHURN numeric
@attribute REFACTORINGS numeric

@data
1,90,0,32,2.4,5,5,56.46875,10,2,2,24,12,1,8,0
7,47,1,0,0,19,0,0,0,3,0,0,0,0,0,0
9,163,0,0,0,17,0,0,0,3,0,0,0,0,0,0
69,1,1,0,0,165,0,0,0,4,0,0,0,0,0,4
20,113,1,0,0,39,0,0,0,3,0,0,0,0,0,0
1,17,0,0,0,2,0,0,0,1,0,0,0,0,0,0
6,114,0,0,0,11,0,0,0,2,0,0,0,0,0,0
9,44,0,458,16.666666,9,144,39.724892,171,1,19,259,150,16,199,0
0,47,0,0,0,2,0,0,0,1,0,0,0,0,0,0
1,48,0,13,3.666667,3,11,38.76923,2,1,0.666667,2,11,3.666667,11,0
6,48,0,170,12.7,10,127,36.211765,15,2,1.5,43,127,12.7,127,0
1,114,0,15,7.5,2,14,111,1,2,0.5,1,15,7,14,0
14,159,0,508,3,37,39,116.322838,273,5,7.378378,714,111,1.054054,-206,9
4,9,0,203,2.25,36,55,41.600986,55,5,1.527778,121,81,1.527778,82,1
2,40,0,30,1.111111,9,8,33.666668,6,3,0.666667,13,10,0.888889,17,1
35,157,4,839,0.381818,330,28,116.902268,281,5,0.851515,1303,126,0.084848,-464,0
12,9,0,316,4.857143,28,101,21.363924,35,5,1.25,102,136,3.607143,214,1
6,22,0,83,1.222222,18,8,100.783135,29,3,1.611111,88,22,0.444444,-5,2
8,24,0,0,0,20,0,0,0,3,0,0,0,0,0,2
3,177,0,71,3.5,8,15,101.450707,16,3,2,43,28,1.875,28,3
15,126,0,0,0,35,0,0,0,4,0,0,0,0,0,2
2,2,0,0,0,4,0,0,0,1,0,0,0,0,0,0
1,2,0,0,0,5,0,0,0,1,0,0,0,0,0,0
29,50,1,0,0,71,0,0,0,4,0,0,0,0,0,0
5,2,0,90,2.363636,11,20,21.044445,23,2,2.090909,63,26,1.818182,27,0
17,85,1,0,0,63,0,0,0,2,0,0,0,0,0,2
71,43,1,0,0,208,0,0,0,4,0,0,0,0,0,5
13,130,0,1973,31.227272,22,687,116.710594,344,5,15.636364,980,687,31.227272,993,1
2,75,0,2,0.333333,3,0,19.5,1,2,0.333333,2,1,0,0,0
8,2,0,572,15.307693,13,199,114.524475,70,4,5.384615,109,199,15.307693,463,0
3,130,0,80,7.6,5,0,128.012497,51,2,10.2,106,38,0,-26,0
0,124,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7,2,0,333,8.333333,12,69,41.354355,35,2,2.916667,135,100,5.75,198,0
45,6,0,976,0.526596,188,96,134.745895,152,2,0.808511,704,99,0.510638,272,1
1,24,0,0,0,10,0,0,0,1,0,0,0,0,0,0
9,106,0,207,5.076923,13,61,113.246376,11,5,0.846154,34,66,4.692308,173,0
3,2,0,88,3.4,10,33,5.568182,10,4,1,25,34,3.3,63,1
2,38,0,0,0,10,0,0,0,1,0,0,0,0,0,0
10,109,0,434,8.4375,16,135,133.426269,73,2,4.5625,164,135,8.4375,270,0
7,205,0,341,1.603175,63,69,122.378296,99,3,1.571429,295,101,1.095238,46,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,98,0,139,0.805556,36,28,97.021584,29,2,0.805556,85,29,0.777778,54,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,205,0,230,2.378378,37,47,98.643478,76,3,2.054054,132,88,1.27027,98,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9,205,0,260,0.193694,222,32,126.338463,325,5,1.463964,518,43,0.144144,-258,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,395,0,229,7.65,20,139,24.65939,21,2,1.05,53,153,6.95,176,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4,96,0,0,0,5,0,0,0,3,0,0,0,0,0,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8,5,0,0,0,19,0,0,0,3,0,0,0,0,0,0
0,140,0,1,0.5,2,0,140,1,1,0.5,1,1,0,0,0
2,48,0,12,0.833333,6,0,73.833336,6,3,1,14,5,0,-2,0
2,16,0,106,1.833333,12,22,110.811317,2,4,0.166667,4,22,1.833333,102,1
1,160,0,352,19,7,133,153.96875,40,3,5.714286,82,133,19,270,0
9,11,0,2476,8.770115,87,362,144.662354,401,5,4.609195,1574,763,4.16092,902,3
0,144,0,7,1.25,4,3,137.142853,2,1,0.5,4,5,0.75,3,0
5,135,0,45,4.428571,7,30,107.511108,6,2,0.857143,14,31,4.285714,31,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8,65,1,0,0,11,0,0,0,3,0,0,0,0,0,0
3,159,0,100,5,9,44,118.510002,6,3,0.666667,16,45,4.888889,84,1
1,2,0,299,3.75,28,14,84.454849,105,5,3.75,328,105,0.5,-29,1
4,51,0,63,5.2,5,15,42.460316,25,2,5,35,26,3,28,0
4,20,0,74,5,7,35,48.351353,46,2,6.571429,58,35,5,16,0
1,137,0,64,12.25,4,49,116.84375,49,2,12.25,52,49,12.25,12,0
30,11,0,4133,7.748092,131,259,39.173965,993,5,7.580153,3068,1015,1.977099,1065,2
8,48,0,883,14.967742,31,464,94.759911,464,4,14.967742,601,464,14.967742,282,0
0,15,0,0,0,6,0,0,0,2,0,0,0,0,0,0
0,15,0,0,0,5,0,0,0,2,0,0,0,0,0,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,270,0,12,0.333333,30,10,179.5,2,1,0.066667,2,10,0.333333,10,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
20,174,1,0,0,56,0,0,0,4,0,0,0,0,0,2
4,187,0,204,5.2,15,47,180.039215,31,1,2.066667,97,78,3.133333,107,0
2,272,0,21,1.857143,7,1,139.523804,12,2,1.714286,23,13,0.142857,-2,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,212,1,65,0.68,50,32,144.446152,5,2,0.1,18,34,0.64,47,1
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,270,0,5,0.052632,57,2,121.800003,1,2,0.017544,1,3,0.035088,4,0
6,134,0,83,0.965517,29,14,138.228912,14,4,0.482759,35,28,0.482759,48,0
10,188,4,189,2.366667,30,69,176.59259,95,1,3.166667,174,71,2.3,15,1
0,195,0,18,4.5,4,6,192,12,1,3,12,18,1.5,6,0
3,155,0,91,10,8,23,189.12088,57,2,7.125,64,80,2.875,27,0
2,14,1,0,0,11,0,0,0,2,0,0,0,0,0,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,270,0,102,1.327273,55,18,165.549027,102,4,1.854546,118,73,0.327273,-16,1
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,212,0,37,0.205128,78,13,178.486481,7,2,0.089744,14,16,0.166667,23,0
4,69,0,0,0,7,0,0,0,2,0,0,0,0,0,1
16,11,0,1233,5.590164,61,103,44.635849,341,5,5.590164,1044,341,1.688525,189,0
4,5,0,0,0,8,0,0,0,3,0,0,0,0,0,1
7,63,0,0,0,13,0,0,0,2,0,0,0,0,0,0
12,24,1,0,0,26,0,0,0,3,0,0,0,0,0,0
17,14,2,0,0,43,0,0,0,3,0,0,0,0,0,0
6,52,0,36,0.25,40,5,102,8,3,0.2,23,10,0.125,13,0
9,301,0,205,0.837838,74,55,146.873169,7,3,0.094595,17,62,0.743243,188,0
1,434,0,3,0.076923,13,0,161,1,2,0.076923,3,1,0,0,0
2,52,0,62,0.852941,34,15,60.387096,14,2,0.411765,33,29,0.441176,29,0
9,82,1,0,0,21,0,0,0,3,0,0,0,0,0,0
4,30,0,34,3,5,15,29.088236,1,1,0.2,1,15,3,33,1
2,45,0,9,4.5,2,1,30,8,1,4,8,9,0.5,1,0
3,30,0,35,8.25,4,7,30,26,1,6.5,34,33,1.75,1,1
0,302,0,0,0,12,0,0,0,0,0,0,0,0,0,0
0,362,0,15,0.666667,18,12,165.46666,1,1,0.055556,3,12,0.666667,12,0
1,157,0,106,3.05,20,54,156.264145,58,2,2.9,102,61,2.7,4,1
3,51,0,25,4,4,10,48.84,6,1,1.5,7,16,2.5,18,0
3,24,0,0,0,8,0,0,0,3,0,0,0,0,0,0
21,9,0,320,0.309392,181,56,127.856247,132,5,0.729282,271,56,0.309392,49,0
18,120,0,0,0,34,0,0,0,3,0,0,0,0,0,2
3,140,0,224,0.925373,67,53,124.3125,34,5,0.507463,135,62,0.791045,89,1
3,135,0,19,1.333333,6,6,70.052635,46,4,7.666667,58,8,1,-39,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7,81,0,0,0,14,0,0,0,2,0,0,0,0,0,0
12,126,0,391,5.444445,18,97,86.670074,48,5,2.666667,220,98,5.388889,171,2
2,82,0,45,3,6,11,78.466667,14,1,2.333333,28,18,1.833333,17,0
0,14,0,0,0,3,0,0,0,2,0,0,0,0,0,0
0,24,0,0,0,13,0,0,0,2,0,0,0,0,0,0
21,74,0,0,0,32,0,0,0,2,0,0,0,0,0,0
21,172,0,561,2.333333,66,121,114.07843,224,5,3.39394,348,154,1.833333,213,0
18,131,0,0,0,40,0,0,0,3,0,0,0,0,0,3
0,79,0,18,9,2,18,36,0,2,0,0,18,9,18,0
26,86,0,1882,6.662651,83,545,113.822533,409,6,4.927711,1150,553,6.566265,732,0
10,19,0,179,1.555556,45,10,131.189941,84,4,1.866667,125,70,0.222222,54,2
0,79,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13,104,0,307,0.882353,51,28,114.824104,76,5,1.490196,279,45,0.54902,28,2
4,24,0,5,0.214286,14,2,26,1,1,0.071429,3,3,0.142857,2,0
15,77,1,449,4.25,24,21,57.501114,104,2,4.333334,415,102,0.875,34,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
14,47,0,0,0,28,0,0,0,2,0,0,0,0,0,2
4,3,0,82,1.818182,22,5,86.353661,159,3,7.227273,204,40,0.227273,-122,0
9,77,0,61,1.142857,14,6,49.655739,16,2,1.142857,63,16,0.428571,-2,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,84,0,20,0.225,40,6,86.199997,3,1,0.075,8,9,0.15,12,0
5,56,0,83,6.5,6,9,37.843372,30,2,5,71,39,1.5,12,0
1,270,0,2,0.125,16,0,118,2,1,0.125,2,2,0,0,0
12,56,3,373,4.535714,28,48,41.479893,147,2,5.25,164,127,1.714286,209,0
7,56,0,361,6.263158,19,73,36.362881,80,2,4.210527,169,119,3.842105,192,0
8,5,1,0,0,17,0,0,0,2,0,0,0,0,0,0
12,13,0,0,0,24,0,0,0,4,0,0,0,0,0,1
8,13,0,0,0,14,0,0,0,4,0,0,0,0,0,0
10,67,0,174,3.538461,13,40,49.706898,14,1,1.076923,51,46,3.076923,123,2
5,156,0,90,5.875,8,47,127.355553,27,5,3.375,55,47,5.875,35,0
2,155,0,7,1.333333,3,0,81.428574,4,2,1.333333,7,4,0,0,0
9,166,0,165,0.857143,35,22,148.248489,50,4,1.428572,99,30,0.628571,66,1
4,200,0,221,3.222222,18,58,138.615387,46,4,2.555556,65,58,3.222222,156,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
14,126,0,95,1.588235,17,27,59.736843,27,2,1.588235,40,27,1.588235,55,0
7,163,0,0,0,11,0,0,0,3,0,0,0,0,0,0
11,0,0,0,0,31,0,0,0,3,0,0,0,0,0,0
3,201,0,77,3.166667,12,1,97.831169,37,5,3.083333,83,38,0.083333,-6,0
9,20,0,904,8.615385,26,224,124.601769,102,5,3.923077,171,224,8.615385,733,0
21,128,0,0,0,32,0,0,0,3,0,0,0,0,0,1
12,47,0,0,0,32,0,0,0,4,0,0,0,0,0,1
4,114,0,48,1.357143,14,17,122.958336,19,4,1.357143,69,19,1.214286,-21,0
10,24,0,0,0,18,0,0,0,3,0,0,0,0,0,1
7,28,0,0,0,12,0,0,0,3,0,0,0,0,0,0
28,47,0,0,0,75,0,0,0,3,0,0,0,0,0,1
10,101,1,0,0,24,0,0,0,3,0,0,0,0,0,0
6,92,0,0,0,16,0,0,0,2,0,0,0,0,0,0
18,112,0,441,3.310345,29,81,82.968254,22,3,0.758621,130,96,2.793104,311,0
4,90,0,484,10.5,14,140,70.161156,133,3,9.5,203,147,10,281,1
5,40,0,19,1.375,8,10,29.789474,1,1,0.125,4,11,1.25,15,0
3,1,0,42,0.461538,26,10,143.119049,5,3,0.192308,15,12,0.384615,27,0
2,1,0,115,1.8125,16,18,94.460869,22,2,1.375,55,29,1.125,60,0
4,157,0,375,7.352941,17,118,148.919998,14,2,0.823529,86,125,6.941176,289,0
11,48,0,863,3.318182,44,142,125.903824,36,4,0.818182,213,146,3.227273,650,0
2,43,0,22,0.411765,17,6,61.863636,9,4,0.529412,16,7,0.352941,6,0
5,43,0,97,8.25,8,66,18.28866,2,1,0.25,2,66,8.25,95,0
2,128,0,21,1.285714,7,6,97.619049,4,2,0.571429,9,9,0.857143,12,0
1,82,0,5,0.6,5,2,71.599998,1,2,0.2,2,3,0.4,3,0
1,82,0,15,4.666667,3,9,81.333336,5,1,1.666667,6,14,3,9,0
0,155,0,36,4.8,5,0,78.722221,35,3,7,47,24,0,-11,0
1,33,0,1,0.333333,3,0,27,1,2,0.333333,1,1,0,0,0
8,126,0,0,0,14,0,0,0,2,0,0,0,0,0,0
0,100,0,10,2.666667,3,8,76.599998,2,3,0.666667,2,8,2.666667,8,1
0,110,0,107,5.125,8,3,104.327103,38,3,4.75,108,41,0.375,-1,2
3,117,0,0,0,8,0,0,0,2,0,0,0,0,0,0
2,47,0,0,0,9,0,0,0,2,0,0,0,0,0,0
9,114,0,0,0,14,0,0,0,3,0,0,0,0,0,0
8,215,0,54,0.394737,76,29,147.925919,9,3,0.118421,26,30,0.381579,28,0
2,13,0,0,0,21,0,0,0,3,0,0,0,0,0,0
9,24,1,0,0,14,0,0,0,1,0,0,0,0,0,0
10,118,0,0,0,16,0,0,0,3,0,0,0,0,0,1
1,69,0,0,0,8,0,0,0,2,0,0,0,0,0,0
2,116,0,0,0,5,0,0,0,2,0,0,0,0,0,0
10,24,0,0,0,24,0,0,0,2,0,0,0,0,0,1
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,15,0,0,0,4,0,0,0,2,0,0,0,0,0,0
1,20,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,67,0,0,0,7,0,0,0,3,0,0,0,0,0,0
7,48,1,151,4.090909,11,20,30.172186,38,1,3.454546,117,45,1.818182,34,0
2,56,0,12,3.333333,3,6,54,4,1,1.333333,6,10,2,6,0
2,212,0,64,0.47561,82,27,152.203125,12,2,0.146341,22,39,0.329268,42,0
12,24,0,0,0,22,0,0,0,2,0,0,0,0,0,0
8,128,0,0,0,16,0,0,0,2,0,0,0,0,0,1
13,126,0,0,0,22,0,0,0,3,0,0,0,0,0,0
26,126,0,0,0,51,0,0,0,3,0,0,0,0,0,2
20,77,0,0,0,34,0,0,0,4,0,0,0,0,0,0
4,24,1,0,0,15,0,0,0,3,0,0,0,0,0,0
2,67,0,0,0,8,0,0,0,2,0,0,0,0,0,0
20,10,1,0,0,33,0,0,0,2,0,0,0,0,0,0
11,23,0,0,0,18,0,0,0,2,0,0,0,0,0,0
8,62,0,0,0,8,0,0,0,2,0,0,0,0,0,0
5,101,0,0,0,10,0,0,0,3,0,0,0,0,0,0
21,25,2,659,1.275862,87,86,120.588768,55,4,0.632184,370,111,0.988506,289,0
3,104,0,0,0,5,0,0,0,2,0,0,0,0,0,0
5,105,0,0,0,12,0,0,0,3,0,0,0,0,0,0
3,104,0,0,0,5,0,0,0,2,0,0,0,0,0,0
7,5,0,0,0,13,0,0,0,2,0,0,0,0,0,0
2,32,0,0,0,3,0,0,0,1,0,0,0,0,0,0
17,132,0,0,0,42,0,0,0,3,0,0,0,0,0,0
17,120,0,0,0,25,0,0,0,2,0,0,0,0,0,1
30,1,1,0,0,54,0,0,0,3,0,0,0,0,0,3
12,117,0,273,4.148148,27,27,77.886444,96,4,3.555556,230,112,1,43,0
17,5,0,0,0,30,0,0,0,3,0,0,0,0,0,0
4,212,0,156,1.106383,94,41,166.35257,106,2,1.12766,203,104,0.43617,-47,0
6,189,0,67,5.125,8,32,147.164185,10,2,1.25,26,41,4,41,0
16,44,0,0,0,29,0,0,0,2,0,0,0,0,0,0
16,128,0,0,0,31,0,0,0,2,0,0,0,0,0,1
5,113,1,0,0,23,0,0,0,3,0,0,0,0,0,0
29,2,0,0,0,59,0,0,0,3,0,0,0,0,0,0
8,113,0,0,0,19,0,0,0,2,0,0,0,0,0,0
21,5,0,0,0,43,0,0,0,3,0,0,0,0,0,1
22,5,1,0,0,54,0,0,0,3,0,0,0,0,0,1
8,88,1,0,0,12,0,0,0,3,0,0,0,0,0,0
6,211,0,191,2.392857,28,67,113.979057,89,5,3.178572,140,67,2.392857,51,0
4,212,0,281,3.214286,42,134,115.501778,105,6,2.5,132,135,3.190476,149,0
1,30,0,1,0.5,2,0,28,1,1,0.5,1,1,0,0,0
2,81,0,0,0,3,0,0,0,1,0,0,0,0,0,0
1,376,0,38,4.375,8,25,108.657898,10,2,1.25,13,35,3.125,25,0
1,297,0,2,0.4,5,0,65,2,1,0.4,2,2,0,0,0
7,43,0,60,0.129032,31,3,13.866667,2,1,0.064516,18,4,0.096774,42,0
20,42,0,1064,1.569231,65,100,12.595864,43,2,0.661539,131,102,1.538462,933,0
0,43,0,0,0,5,0,0,0,1,0,0,0,0,0,0
0,82,0,0,0,1,0,0,0,1,0,0,0,0,0,0
38,177,0,1501,2.925,80,150,95.785477,200,6,2.5,1032,234,1.875,469,5
3,84,0,37,3.166667,6,11,82.945946,8,1,1.333333,26,19,1.833333,11,2
5,84,0,238,4.933333,15,50,78.025208,24,1,1.6,83,74,3.333333,155,2
19,42,0,484,4.75,32,80,82.62397,72,4,2.25,257,152,2.5,227,1
5,177,0,120,1.5,24,7,102.741669,29,3,1.208333,111,36,0.291667,9,4
12,163,0,0,0,25,0,0,0,3,0,0,0,0,0,0
0,212,1,7,0.0625,48,2,116,2,2,0.041667,4,3,0.041667,3,0
1,21,0,0,0,3,0,0,0,1,0,0,0,0,0,0
2,120,0,0,0,3,0,0,11,1,3.666667,22,0,0,-22,0
4,120,0,23,4.2,5,20,82.260872,11,1,2.2,25,21,4,-2,0
3,79,0,0,0,5,0,0,0,2,0,0,0,0,0,0
0,254,0,9,0.7,10,6,115.666664,1,2,0.1,2,7,0.6,7,0
70,157,0,2982,3.176471,119,306,162.035217,139,5,1.168067,1288,378,2.571429,1694,0
5,116,0,0,0,12,0,0,0,2,0,0,0,0,0,1
19,190,0,607,3.363636,33,58,146.48764,53,4,1.606061,263,111,1.757576,344,0
0,38,0,24,0.769231,13,5,22.041666,9,2,0.692308,19,10,0.384615,5,0
14,27,0,709,5.363637,55,210,142.482376,85,3,1.545455,366,295,3.818182,343,1
0,205,0,5,0.137931,29,0,46.799999,4,1,0.137931,5,4,0,0,0
4,73,0,62,4.5,6,20,42.983871,21,2,3.5,30,27,3.333333,32,0
5,56,0,35,3.166667,6,8,37.914288,11,2,1.833333,19,19,1.333333,16,0
1,71,0,0,0,2,0,0,0,1,0,0,0,0,0,0
8,135,0,33,1.111111,9,8,51.303032,7,2,0.777778,23,10,0.888889,10,0
11,93,1,0,0,23,0,0,0,4,0,0,0,0,0,0
33,104,0,785,8.578947,38,151,111.272614,175,5,4.605263,494,326,3.973684,291,0
2,69,0,0,0,5,0,0,0,2,0,0,0,0,0,0
5,3,0,0,0,24,0,0,0,3,0,0,0,0,0,0
9,134,0,0,0,15,0,0,0,2,0,0,0,0,0,2
1,67,0,0,0,3,0,0,0,2,0,0,0,0,0,0
8,118,0,0,0,14,0,0,0,3,0,0,0,0,0,1
4,56,0,13,1.2,5,2,44.923077,7,2,1.4,12,6,0.4,1,0
4,56,0,44,5.833334,6,35,34.06818,5,2,0.833333,8,35,5.833334,36,0
4,74,0,0,0,13,0,0,0,2,0,0,0,0,0,1
1,38,0,3,0.666667,3,2,9,1,2,0.333333,1,2,0.666667,2,0
0,11,0,0,0,5,0,0,0,1,0,0,0,0,0,0
18,47,0,0,0,32,0,0,0,2,0,0,0,0,0,2
0,32,0,0,0,2,0,0,0,1,0,0,0,0,0,0
15,180,0,0,0,36,0,0,0,2,0,0,0,0,0,2
0,32,0,5,2.5,2,4,32,1,1,0.5,1,5,2,4,0
3,97,0,0,0,5,0,0,0,2,0,0,0,0,0,1
7,47,0,0,0,9,0,0,0,3,0,0,0,0,0,1
1,128,0,144,23.2,5,116,122.527779,4,2,0.8,5,116,23.2,139,1
36,4,0,5259,7.408163,245,660,134.012741,1155,11,4.714286,2928,1815,2.693878,2331,2
4,28,0,128,2,19,16,119.6875,58,2,3.052632,153,38,0.842105,-25,0
14,52,0,1684,10.958333,48,100,55.633018,528,3,11,923,526,2.083333,761,0
7,7,0,1384,15.888889,36,511,148.078751,69,4,1.916667,375,572,14.194445,1009,0
0,14,0,0,0,8,0,0,0,2,0,0,0,0,0,0
5,30,0,0,0,23,0,0,0,3,0,0,0,0,0,0
0,14,0,0,0,5,0,0,0,2,0,0,0,0,0,0
1,31,0,2,1,2,0,31,2,1,1,2,2,0,0,0
2,32,0,65,7.5,4,30,29.615385,9,1,2.25,10,30,7.5,55,0
3,45,0,0,0,6,0,0,0,1,0,0,0,0,0,0
3,56,0,53,3.857143,7,27,38.018867,14,2,2,17,27,3.857143,36,0
10,128,0,0,0,15,0,0,0,2,0,0,0,0,0,2
1,42,0,60,10.6,5,49,31.383333,4,1,0.8,5,53,9.8,55,0
17,47,0,0,0,29,0,0,0,2,0,0,0,0,0,2
2,49,0,0,0,4,0,0,0,2,0,0,0,0,0,0
9,69,0,284,3.6,15,54,57.007042,34,3,2.266667,81,54,3.6,203,1
2,20,0,0,0,4,0,0,0,2,0,0,0,0,0,0
1,22,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15,57,0,0,0,34,0,0,0,3,0,0,0,0,0,1
7,170,0,220,1.681818,44,53,95.959091,123,5,2.795455,163,74,1.204546,57,0
1,212,0,6,0.103448,29,2,177,2,1,0.068966,4,3,0.068966,2,0
19,215,0,167,0.16726,281,37,113.065865,47,4,0.16726,120,47,0.131673,47,1
1,30,0,50,5,5,25,26.5,4,1,0.8,4,25,5,46,0
18,164,7,282,1.756757,37,40,176.574463,47,2,1.27027,153,65,1.081081,129,2
1,110,0,185,4.583334,12,54,86.270271,33,3,2.75,94,55,4.5,91,2
1,247,0,16,0.259259,27,7,55.1875,3,2,0.111111,6,7,0.259259,10,0
1,83,0,2,1,2,0,75,2,2,1,2,2,0,0,0
1,245,0,71,3.4,15,43,144.732391,8,1,0.533333,11,51,2.866667,60,0
4,43,0,0,0,12,0,0,0,2,0,0,0,0,0,0
6,24,0,0,0,16,0,0,0,3,0,0,0,0,0,0
13,120,0,0,0,40,0,0,0,2,0,0,0,0,0,2
10,153,0,0,0,14,0,0,0,3,0,0,0,0,0,0
5,48,0,371,1.308511,94,63,48.183289,123,3,1.308511,203,123,0.670213,168,0
9,24,0,0,0,15,0,0,0,2,0,0,0,0,0,0
9,74,0,617,7.139535,43,243,66.34198,64,4,1.488372,296,307,5.651163,321,0
28,93,0,883,0.848889,225,159,144.849381,197,5,0.875556,517,191,0.706667,366,0
2,159,0,44,1.176471,17,11,70.045456,20,3,1.176471,25,20,0.647059,19,0
8,77,0,0,0,26,0,0,0,4,0,0,0,0,0,0
5,113,2,0,0,11,0,0,0,3,0,0,0,0,0,0
1,110,0,172,4.5,10,44,83.75,64,4,6.4,150,45,4.4,22,2
11,77,0,0,0,16,0,0,0,4,0,0,0,0,0,0
4,146,0,66,3.5,8,13,115.393936,42,4,5.25,64,28,1.625,2,0
4,2,0,119,2.416667,12,26,58.067226,28,3,2.333333,52,29,2.166667,67,1
1,81,0,38,12.333333,3,1,50.026318,36,2,12,37,37,0.333333,1,0
24,116,0,0,0,52,0,0,0,3,0,0,0,0,0,1
1,100,0,29,9,3,27,77,1,2,0.333333,1,27,9,28,0
3,45,0,0,0,5,0,0,0,1,0,0,0,0,0,0
1,110,0,276,6.5,10,65,87.91304,28,3,2.8,96,65,6.5,180,2
5,70,0,0,0,10,0,0,0,2,0,0,0,0,0,0
0,100,0,15,4.666667,3,13,76.533333,1,3,0.333333,2,14,4.333334,13,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,13,0,0,0,3,0,0,0,2,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,13,0,0,0,4,0,0,0,2,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11,72,0,0,0,16,0,0,0,2,0,0,0,0,0,0
3,24,0,0,0,9,0,0,0,2,0,0,0,0,0,0
7,116,0,0,0,14,0,0,0,2,0,0,0,0,0,1
3,30,0,3,0.666667,3,0,9,4,2,1.333333,5,2,0,-2,0
4,58,0,0,0,5,0,0,0,2,0,0,0,0,0,0
31,24,0,0,0,83,0,0,0,3,0,0,0,0,0,3
1,146,0,49,7.25,4,2,73.204079,48,2,12,65,29,0.5,-16,1
0,146,0,26,8,3,0,87.53846,32,2,10.666667,34,24,0,-8,1
0,146,0,31,9.666667,3,2,87.451614,27,2,9,29,29,0.666667,2,1
0,146,0,41,13,3,0,87.341461,68,2,22.666666,70,39,0,-29,1
0,94,0,39,2.714286,7,8,89.974358,11,2,1.571429,22,19,1.142857,17,0
0,146,0,46,8.5,4,10,93.608696,64,3,16,66,34,2.5,-20,1
1,146,0,26,4.6,5,0,90.230766,38,3,7.6,42,23,0,-16,1
2,146,0,117,7.375,8,23,91.52137,58,5,7.25,102,59,2.875,15,1
1,146,0,34,2.142857,7,15,105.411766,24,4,3.428572,28,15,2.142857,6,2
1,124,0,120,15.333333,6,63,71.691666,53,3,8.833333,101,92,10.5,19,2
1,81,0,19,3.333333,3,8,61.842106,3,1,1,4,10,2.666667,15,1
1,81,0,26,3.6,5,0,40.346153,53,2,10.6,69,18,0,-43,1
1,81,0,18,3,3,8,61,3,1,1,4,9,2.666667,14,1
0,146,0,36,10.666667,3,2,87.777779,61,2,20.333334,63,32,0.666667,-27,1
53,24,0,1950,1.042553,517,93,109.087181,809,5,1.564797,1880,539,0.179884,70,0
87,67,0,4256,0.961397,544,492,130.788773,349,6,0.641544,2215,523,0.904412,2041,0
9,177,0,0,0,31,0,0,0,2,0,0,0,0,0,1
21,24,0,0,0,62,0,0,0,2,0,0,0,0,0,2
2,197,0,43,0.493333,75,4,190.883728,305,1,4.066667,307,37,0.053333,-264,0
